Metabolites which force 67 qualitatively forward -> quantiatively forward
20:	28	h2o[c]Water
3039	Putrescine:Oxygen Oxidoreductase (Deaminating)	r0281	-159.72	-70.66
substrates:
191	      -1	 -148.09	  0.00	  0.00	              h2o[e]	Water
2249	      -1	   16.40	-29.69	-11.88	               o2[e]	Oxygen
2396	      -1	  574.46	-29.69	-11.88	             ptrc[e]	Putrescine
products:
75	0.0597149	   43.94	-43.94	-43.94	                h[e]	Proton
402	       1	   94.95	-29.69	-11.88	              nh4[e]	Ammonium
1287	       1	  -44.67	-29.69	-11.88	             h2o2[e]	Hydrogen Peroxide
2342	       1	  298.08	-29.69	-11.88	           4abutn[e]	4-Aminobutanal

3063	Lactose 6-Phosphate Galactohydrolase	r0380	-62.83	 -9.40
substrates:
75	-0.19576	   43.94	-43.94	-43.94	                h[e]	Proton
191	      -1	 -148.09	  0.00	  0.00	              h2o[e]	Water
2360	      -1	-1480.78	-29.69	-11.88	          HC01441[e]	Lactose-6P
products:
653	       1	-1051.88	-29.69	-11.88	               pi[e]	Orthophosphate
1896	       1	 -592.31	-29.69	-11.88	             lcts[e]	Lactose

3284	Postulated Transport Reaction	r0926	-63.05	-27.43
substrates:
35	-0.160139	   42.75	-42.75	-42.75	                h[c]	Proton
2403	      -1	-1319.73	-29.69	-11.88	              3pg[m]	3-Phospho-D-Glycerate
products:
28	0.0293097	   47.50	-47.50	-47.50	                h[m]	Proton
1154	       1	-1339.10	-29.69	-11.88	              3pg[c]	3-Phospho-D-Glycerate

5345	Transport of Dihydroxyacetone Phosphate into Cytosol	DHAPtc	-47.94	-12.31
substrates:
35	-0.0947802	   42.75	-42.75	-42.75	                h[c]	Proton
3355	      -1	-1056.46	-29.69	-11.88	             dhap[m]	Dihydroxyacetone Phosphate
products:
28	0.0163207	   47.50	-47.50	-47.50	                h[m]	Proton
520	       1	-1080.43	-29.69	-11.88	             dhap[c]	Dihydroxyacetone Phosphate

6997	Transport of Phosphatidyl Glycerol Phosphate, Mitochondrial	PGPP_hsc	-876.15	-822.71
substrates:
25	      -1	 -140.96	  0.00	  0.00	              h2o[m]	Water
4258	      -1	  530.67	-29.69	-11.88	           pgp_hs[m]	Phosphatidyl Glycerol Phosphate
products:
295	       1	-1047.76	-29.69	-11.88	               pi[m]	Orthophosphate
4257	       1	  578.91	-29.69	-11.88	         pglyc_hs[m]	Phosphatidylglycerol

7196	3', 5'-Bisphosphate Nucleotidase	BPNT	-74.93	-28.15
substrates:
20	      -1	 -150.46	  0.00	  0.00	              h2o[c]	Water
35	-0.305539	   42.75	-42.75	-42.75	                h[c]	Proton
64	      -1	-1390.98	-29.69	-11.88	              pap[c]	Adenosine 3,5-Bismonophosphate
products:
40	       1	-1053.44	-17.81	-13.07	               pi[c]	Orthophosphate
391	       1	 -515.43	-41.56	-17.34	              amp[c]	Adenosine Monophosphate

7267	Fructose-Bisphosphatase	FBP	-44.15	 -3.77
substrates:
20	      -1	 -150.46	  0.00	  0.00	              h2o[c]	Water
35	-0.258972	   42.75	-42.75	-42.75	                h[c]	Proton
2389	      -1	-2177.37	-29.69	-11.88	              fdp[c]	D-Fructose 1,6-Bisphosphate
products:
40	       1	-1053.44	-17.81	-13.07	               pi[c]	Orthophosphate
1495	       1	-1282.91	-29.69	-11.88	              f6p[c]	D-Fructose 6-Phosphate

7482	Alpha-Glucosidase	MALT	-63.03	 -9.59
substrates:
20	      -1	 -150.46	  0.00	  0.00	              h2o[c]	Water
1948	      -1	 -622.97	-29.69	-11.88	             malt[c]	Maltose
products:
35	0.000123846	   42.75	-42.75	-42.75	                h[c]	Proton
707	       2	 -394.48	-29.69	-11.88	            glc_D[c]	D-Glucose

8148	Beta-Glucosidase, Plasma Membrane (Gba2)	GBA2e	-726.44	-673.01
substrates:
191	      -1	 -148.09	  0.00	  0.00	              h2o[e]	Water
4593	      -1	 2055.28	-29.69	-11.88	       gluside_hs[e]	D-Glucosyl-N-Acylsphingosine
products:
541	       1	 -380.23	-29.69	-11.88	            glc_D[e]	D-Glucose
2852	       1	 1608.48	-29.69	-11.88	           crm_hs[e]	N-Acylsphingosine

8243	Catalase	CATr	-196.37	-142.93
substrates:
729	-0.000170004	   42.75	-42.75	-42.75	                h[r]	Proton
2903	      -2	  -47.05	-29.69	-11.88	             h2o2[r]	Hydrogen Peroxide
products:
527	       2	 -150.46	  0.00	  0.00	              h2o[r]	Water
528	       1	   16.40	-29.69	-11.88	               o2[r]	Oxygen

8275	HMR_0017	HMR_0017	-134.54	-98.91
substrates:
4673	      -1	   44.68	-29.69	-11.88	           M02909[e]	Smcfa-Blood-Pool
products:
1340	   0.125	  346.21	-29.69	-11.88	             octa[e]	Octanoate (N-C8:0)
2578	   0.125	  540.60	-29.69	-11.88	              dca[e]	Decanoate (N-C10:0)
2590	   0.125	  -42.55	-29.69	-11.88	              but[e]	Butyrate
4672	   0.125	  759.54	-29.69	-11.88	           C01601[e]	Nonanoic Acid
4674	   0.125	  580.83	-29.69	-11.88	           M02108[e]	Heptylic Acid
4675	   0.125	  938.27	-29.69	-11.88	           M03117[e]	Undecylic Acid
4676	   0.125	  402.11	-29.69	-11.88	           M03134[e]	Valeric Acid
5831	   0.125	  491.47	-29.69	-11.88	          caproic[e]	Caproic Acid

8452	Phosphatidate Phosphatase	HMR_0597	-892.15	-851.78
substrates:
20	      -1	 -150.46	  0.00	  0.00	              h2o[c]	Water
4740	      -1	  214.50	-29.69	-11.88	          HC02050[c]	Phosphatidate-Ld-Pc-Pool
products:
40	       1	-1053.44	-17.81	-13.07	               pi[c]	Orthophosphate
4743	       1	  260.95	-29.69	-11.88	          HC02056[c]	1,2-Diacylglycerol-Ld-Pc-Pool

8453	Phosphatidate Phosphatase	HMR_0598	-892.15	-851.78
substrates:
20	      -1	 -150.46	  0.00	  0.00	              h2o[c]	Water
4741	      -1	  214.50	-29.69	-11.88	          HC02051[c]	Phosphatidate-Ld-Pe-Pool
products:
40	       1	-1053.44	-17.81	-13.07	               pi[c]	Orthophosphate
4744	       1	  260.95	-29.69	-11.88	          HC02057[c]	1,2-Diacylglycerol-Ld-Pe-Pool

8454	Phosphatidate Phosphatase	HMR_0601	-892.15	-851.78
substrates:
20	      -1	 -150.46	  0.00	  0.00	              h2o[c]	Water
4742	      -1	  214.50	-29.69	-11.88	          HC02054[c]	Phosphatidate-Ld-Sm-Pool
products:
40	       1	-1053.44	-17.81	-13.07	               pi[c]	Orthophosphate
4745	       1	  260.95	-29.69	-11.88	          HC02060[c]	1,2-Diacylglycerol-Ld-Sm-Pool

8473	Phosphatidate Phosphatase	HMR_0767	-892.15	-851.78
substrates:
20	      -1	 -150.46	  0.00	  0.00	              h2o[c]	Water
811	      -1	 1519.27	-29.69	-11.88	          crmp_hs[c]	Ceramide 1-Phosphate
products:
40	       1	-1053.44	-17.81	-13.07	               pi[c]	Orthophosphate
810	       1	 1565.73	-29.69	-11.88	           crm_hs[c]	N-Acylsphingosine

8479	Galactosylceramidase	HMR_0793	-726.44	-673.00
substrates:
138	      -1	 -170.65	  0.00	  0.00	              h2o[l]	Water
595	      -1	 1536.32	-29.69	-11.88	       galside_hs[l]	D-Galactosyl-N-Acylsphingosine
products:
631	       1	 1202.34	-29.69	-11.88	           crm_hs[l]	N-Acylsphingosine
1659	       1	 -515.61	-29.69	-11.88	            glc_D[l]	D-Glucose

8784	Very-Long-Chain (3R)-3-Hydroxyacyl Coenzyme A Dehydratase	HMR_2363	-255.26	-219.63
substrates:
4881	      -1	 2858.66	-29.69	-11.88	           M00704[c]	3(S)-Hydroxy-3-Oxo-Eicosadienoyl Coenzyme A
products:
20	       1	 -150.46	  0.00	  0.00	              h2o[c]	Water
4882	       1	 2771.67	-29.69	-11.88	           M03017[c]	Trans,Cis-2,8,11-Eicosatrienoyl Coenzyme A

9301	HMR_4957	HMR_4957	-62.71	-27.09
substrates:
35	-0.0154092	   42.75	-42.75	-42.75	                h[c]	Proton
378	      -1	 -929.34	-29.69	-11.88	              cit[m]	Citrate
products:
28	0.00245045	   47.50	-47.50	-47.50	                h[m]	Proton
338	       1	 -953.12	-29.69	-11.88	              cit[c]	Citrate

9310	HMR_5420	HMR_5420	-48.92	-13.29
substrates:
35	-0.029917	   42.75	-42.75	-42.75	                h[c]	Proton
1502	      -1	  -81.76	-29.69	-11.88	              fe2[c]	Iron (Fe2+)
products:
28	0.488301	   47.50	-47.50	-47.50	                h[m]	Proton
1497	       1	  -82.95	-29.69	-11.88	              fe2[m]	Iron (Fe2+)

9326	HMR_6545	HMR_6545	-883.26	-842.89
substrates:
20	      -1	 -150.46	  0.00	  0.00	              h2o[c]	Water
2152	      -1	  590.38	-29.69	-11.88	       pail35p_hs[c]	1-Phosphatidyl-1D-Myo-Inositol 3,5-Bisphosphate
products:
40	       1	-1053.44	-17.81	-13.07	               pi[c]	Orthophosphate
2151	       1	  645.72	-29.69	-11.88	        pail3p_hs[c]	1-Phosphatidyl-1D-Myo-Inositol 3-Phosphate

9327	1-Phosphatidyl-1D-Myo-Inositol-3, 4-Bisphosphate 4-Phosphohydrolase	HMR_6549	-883.26	-842.89
substrates:
20	      -1	 -150.46	  0.00	  0.00	              h2o[c]	Water
2148	      -1	  590.38	-29.69	-11.88	       pail34p_hs[c]	1-Phosphatidyl-1D-Myo-Inositol 3,4-Bisphosphate
products:
40	       1	-1053.44	-17.81	-13.07	               pi[c]	Orthophosphate
2151	       1	  645.72	-29.69	-11.88	        pail3p_hs[c]	1-Phosphatidyl-1D-Myo-Inositol 3-Phosphate

9328	Phosphatidylinositol-3, 4, 5-Trisphosphate 3-Phosphatase	HMR_6550	-883.26	-842.89
substrates:
20	      -1	 -150.46	  0.00	  0.00	              h2o[c]	Water
2148	      -1	  590.38	-29.69	-11.88	       pail34p_hs[c]	1-Phosphatidyl-1D-Myo-Inositol 3,4-Bisphosphate
products:
40	       1	-1053.44	-17.81	-13.07	               pi[c]	Orthophosphate
2108	       1	  645.72	-29.69	-11.88	        pail4p_hs[c]	1-Phosphatidyl-1D-Myo-Inositol 4-Phosphate

9329	Phosphatidylinositol-3, 4, 5-Trisphosphate 3-Phosphatase	HMR_6558	-877.34	-836.97
substrates:
20	      -1	 -150.46	  0.00	  0.00	              h2o[c]	Water
2145	      -1	  529.12	-29.69	-11.88	      pail345p_hs[c]	1-Phosphatidyl-1D-Myo-Inositol 3,4,5-Trisphosphate
products:
40	       1	-1053.44	-17.81	-13.07	               pi[c]	Orthophosphate
2152	       1	  590.38	-29.69	-11.88	       pail35p_hs[c]	1-Phosphatidyl-1D-Myo-Inositol 3,5-Bisphosphate

9333	Phosphatidylinositol-3, 4, 5-Trisphosphate 3-Phosphatase	HMR_6583	-889.19	-848.81
substrates:
20	      -1	 -150.46	  0.00	  0.00	              h2o[c]	Water
2153	      -1	  645.72	-29.69	-11.88	        pail5p_hs[c]	1-Phosphatidyl-1D-Myo-Inositol 5-Phosphate
products:
40	       1	-1053.44	-17.81	-13.07	               pi[c]	Orthophosphate
802	       1	  695.14	-29.69	-11.88	          pail_hs[c]	1-Phosphatidyl-1D-Myo-Inositol

9334	Phosphatidylinositol-3, 4, 5-Trisphosphate 3-Phosphatase	HMR_6584	-904.05	-850.61
substrates:
686	      -1	 -160.56	  0.00	  0.00	              h2o[g]	Water
5214	      -1	  570.02	-29.69	-11.88	        pail5p_hs[g]	1-Phosphatidyl-1D-Myo-Inositol 5-Phosphate
products:
2031	       1	-1061.48	-29.69	-11.88	               pi[g]	Orthophosphate
2706	       1	  614.39	-29.69	-11.88	          pail_hs[g]	1-Phosphatidyl-1D-Myo-Inositol

9395	Glycolate:Oxygen 2-Oxidoreductase	HMR_7703	-128.79	-57.53
substrates:
21	      -1	   16.40	-29.69	-11.88	               o2[c]	Oxygen
1760	      -1	 -399.85	-29.69	-11.88	           glyclt[c]	Glycolate
products:
23	       1	  -47.05	-29.69	-11.88	             h2o2[c]	Hydrogen Peroxide
35	0.00027304	   42.75	-42.75	-42.75	                h[c]	Proton
1755	       1	 -429.57	-29.69	-11.88	              glx[c]	Glyoxylate

