Taxon,CSM5MCXD,CSM5MCY2,CSM67U9J,CSM67UAW,CSM67UB9
Haemophilus_influenzae,0.0,4.54058800301495e-06,1.9704741525680337e-06,0.0,0.0
Haemophilus_parainfluenzae,0.0,0.0005390773963579474,2.666708353142072e-05,4.1641495810347494e-05,0.0
Haemophilus_pittmaniae,0.0,1.4091480009356743e-06,0.0,0.0,0.0
Haemophilus_sptorum,0.0,2.5051520016634208e-06,0.0,0.0,0.0
Hallella_bergensis,0.0,0.0,1.1822844915408202e-06,0.0,0.0
Hallella_multisaccharivorax,0.0,0.0,0.0,0.0,6.468315046606176e-05
Holdemanella_biformis,3.5752364376478206e-06,1.7222920011436018e-06,1.0509195480362845e-06,1.394691247236519e-06,0.0
Holdemania_filiformis,0.00020557609516474968,0.00014952626009928543,8.223445463383927e-05,5.77800659569415e-05,0.0
Holdemania_massiliensis,0.0,1.0960040007277466e-06,0.0,1.1157529977892152e-05,0.0
Hoylesella_buccalis,0.0,0.0,5.254597740181423e-05,0.0,8.317600460965769e-05
Hoylesella_timonensis,0.0,2.0354360013515293e-06,5.2283247514805154e-05,0.0,0.0
Hungatella_hathewayi,0.0004646690107555402,6.200251204116967e-05,0.00025826347892991694,0.00020462113013027214,0.003739991474877918
Intestinibacter_bartlettii,1.7876182188239103e-06,7.202312004782335e-06,0.0,5.8577032383933797e-05,1.2551710957191805e-06
Intestinimonas_butyriciproducens,0.0017284033653253684,0.00030562854420293733,0.0004840798168142136,0.0018051289571375515,0.00010526701589431526
Intestinimonas_massiliensis_,0.002223908790355621,0.0020149250693379103,0.0010082259413973105,0.001357233825167881,1.8325497997500034e-05
Johnsonella_ignava,2.0110704961768993e-06,0.0,1.9704741525680337e-06,0.0,0.0
Klebsiella_oxytoca,0.0,0.0,1.9704741525680337e-06,0.0,0.0
Klebsiella_pneumoniae,2.569701189559371e-06,3.209726002131258e-05,0.00024315651042689534,1.055980515764793e-05,0.0
Klebsiella_sp_4_1_44FAA,0.0,0.0,2.6929813418429793e-05,0.0,0.0
Lachnoclostridium_Clostridium_scindens,0.00011049715115105296,1.0960040007277466e-06,1.6420617938066946e-05,4.9810401687018535e-06,0.0
Lachnoclostridium_Clostridium_symbiosum,0.00032132437483359786,9.081176006029901e-05,0.00015855748680997445,0.00013289415170096545,0.0003103619729348293
Lachnoclostridium_Lachnoclostridium_sp,0.0,0.0,0.0,7.571181056426817e-06,0.0
Lachnospra_Lachnospra_sp,0.0005845511575554187,0.0025657453657036548,0.00029714750220725944,0.003359412731379278,3.313651692698636e-05
Lachnospra_eligens,0.0,3.914300002599095e-05,0.0,9.4042038385091e-05,0.0
Lacrimispra_indolis,0.0,0.0,0.0,1.9924160674807413e-06,0.0
Lactobacillus_acidophilus,0.0,1.236918800821314e-05,0.0,0.0,0.0
Lactobacillus_delbrueckii,4.469045547059776e-06,0.0,0.0,0.0,0.0
Lactococcus_cremoris,2.0445883377798474e-05,1.8788640012475658e-06,1.1822844915408202e-06,1.3149946045372892e-05,0.0
Lactococcus_garvieae,0.0,0.0,0.0,1.7931744607326671e-06,0.0
Lactococcus_lactis,2.569701189559371e-06,1.1429756007589357e-05,1.1822844915408202e-06,0.00014445016489235375,0.0
Lactonifactor_longoviformis,1.854653902029807e-05,1.7222920011436018e-06,8.144626497281206e-06,8.16890587667104e-06,6.443211624691792e-06
Lancefieldella_parvula,0.0,0.0,0.0,3.984832134961483e-06,0.0
Leuconostoc_lactis,0.0,0.0,0.0,1.9924160674807413e-06,0.0
Leuconostoc_pseudomesenteroides,0.0,0.0,0.0,1.394691247236519e-06,0.0
Leyella_stercorea,0.0,1.4874340009876562e-05,1.3136494350453557e-06,3.8254388495630234e-05,6.359533551643848e-06
Limosilactobacillus_fermentum,0.0,3.28801200218324e-06,0.0,0.0,0.0
Longicatena_caecimuris,4.692497824412764e-06,1.3308620008836923e-05,2.2332040395771047e-06,4.223922063059172e-05,0.0
Marvinbryantia_formatexigens,0.0,4.853732003222878e-06,0.0,1.9924160674807413e-06,0.0
Massilimicrobiota_timonensis,0.0,0.0,0.0,1.1954496404884448e-06,0.0
Massilioclostridium_coli,0.0002412167334025514,2.9748680019753122e-06,0.00013832728551027595,1.653705336009015e-05,0.0
Mediterraneibacter_Blautia_torques,0.0004084707630012635,0.00016502688810957785,0.00015212060457825218,0.00020741051262474516,0.011361557724230878
Mediterraneibacter_Ruminococcus_lactaris,0.0002745111227281467,6.889168004574407e-06,0.00010601150940816021,1.8529469427570893e-05,1.7572395340068526e-06
Mediterraneibacter_faecis,2.8266713085153083e-05,4.791103203181293e-05,1.1166020197885524e-05,0.0,0.0
Mediterraneibacter_gnavus,9.608447926178518e-05,7.82860000519819e-06,6.476291714773604e-05,1.0161321944151781e-05,8.911714779606181e-05
Mediterraneibacter_massiliensis,4.580771685736271e-06,0.0,2.3645689830816404e-06,2.590140887724964e-06,0.0
Megaspaera_Megaspaera_sp,1.3295410502502833e-05,2.9748680019753122e-06,1.156011502839913e-05,1.9924160674807414e-05,8.451485377842481e-05
Megaspaera_massiliensis,0.0,6.262880004158552e-05,0.0,0.0,0.0004958762608821242
Megaspaera_micronuciformis,1.0055352480884496e-06,0.0,0.0,0.0,0.0
Merdibacter_massiliensis,1.3407136641179328e-06,1.1429756007589357e-05,0.0,3.7855905282134084e-06,3.849191360205486e-06
Micrococcus_luteus,1.117261386764944e-06,1.0960040007277466e-06,1.3136494350453557e-06,2.988624101221112e-06,0.0
Minimicrobia_Minimicrobia_vallesae,1.4524398027944271e-06,0.0,1.0509195480362845e-06,5.77800659569415e-06,0.0
Mobiluncus_curtisii,0.0,1.4091480009356743e-06,0.0,0.0,0.0
Monoglobus_pectinilyticus,0.0002729469567866758,0.00034383211222830453,0.00021675215678248368,0.00038314160977654657,0.0
Morganella_morganii,0.0,0.0,4.203678192145138e-06,1.7931744607326671e-06,0.0
Murdochiella_massiliensis,1.2289875254414384e-06,0.0,0.0,0.0,0.0
Murdochiella_vaginalis,1.0055352480884496e-06,0.0,3.021393700604318e-06,2.988624101221112e-06,0.0
Muribaculum_intestinale,0.0,2.0667504013723224e-05,0.0,3.7855905282134084e-06,9.037231889178098e-06
Muricomes_intestini,0.0,1.2525760008317104e-06,0.0,0.0,0.0
Murimonas_intestini,0.0,4.227444002807023e-06,0.0,1.1954496404884448e-06,0.0
Neglectibacter_timonensis,5.698033072501214e-06,3.695099202453546e-05,6.305517288217708e-06,9.304583035135061e-05,6.024821259452066e-06
Neisseria_flavescens,0.0,0.0,2.758663813595247e-06,0.0,0.0
Neisseria_mucosa,0.0,0.0,2.758663813595247e-06,0.0,0.0
Nocardioides_massiliensis,0.0,1.565720001039638e-06,0.0,0.0,0.0
Odoribacter_Odoribacter_sp,5.027676240442248e-06,0.0020996305213941547,1.2479669632930879e-05,0.005581554371440548,3.0040428224212384e-05
Odoribacter_laneus,2.1227966348533934e-06,2.3485800015594572e-06,2.101839096072569e-06,0.0,1.4225272418150712e-06
Odoribacter_spanchnicus,3.016605744265349e-06,0.004345186146885204,4.597773022658745e-06,0.006842355258942362,0.00015413501055431536
Oribacterium_sinus,0.0,0.0,0.0,2.590140887724964e-06,0.0
Oscillibacter_Oscillibacter_sp,0.003306423347992175,0.0010131774126727498,0.002566608266191616,0.0036985219460645,0.00010066472187667826
Oxalobacter_formigenes,0.0,0.00011100954807371034,0.0,0.00020003857317506642,0.0
Oxalobacter_paraformigenes,0.0,0.0,0.0,1.394691247236519e-06,0.0
Pantoea_agglomerans,0.0,5.0103040033268416e-06,0.0,0.0,0.0
Parabacteroides_chinchillae,1.2625053670443866e-05,1.597034401060431e-05,1.0246465593353774e-05,5.180281775449928e-06,9.539300327465772e-06
Parabacteroides_distasonis,0.00019362139832636478,0.012680296572419716,0.00022910046147191004,0.013714198275683438,0.0005445768993960284
Parabacteroides_goldsteinii,1.039053089691398e-05,0.00031611886820990295,1.36619541244717e-05,0.00023889068649094087,2.9454681712876768e-05
Parabacteroides_gordonii,2.7931534669123597e-06,0.0003886117042580382,2.2332040395771047e-06,2.31120263827766e-05,0.00019179014342589077
Parabacteroides_johnsonii,0.0005149457731599626,7.985172005302154e-05,0.000524408854470106,0.0008810463850399839,0.0004972151100508913
Parabacteroides_merdae,0.001373114244334116,0.019350576920848784,0.001369610900978288,0.001435735018226622,0.0008571145022301044
Parabacteroides_sp_D26,0.0004148391529058237,0.0024636604216358706,9.15613656226613e-05,0.0026174369878494497,0.0004827388034135968
Parabacteroides_sp_HGS0025,0.0,9.597863606372981e-05,0.0,3.2277140293188006e-05,5.188040528972612e-06
Paraprevotella_clara,0.0,4.9946468033164456e-05,0.0,1.3149946045372892e-05,5.263350794715763e-05
Paraprevotella_xylaniphila,0.0009602861619244694,0.0002718089921804812,0.00035218941353565986,2.3908992809768896e-06,3.765513287157541e-06
Parascardovia_denticolens,0.0,1.8788640012475658e-06,0.0,0.0,0.0
Parasutterella_excrementihominis,1.5641659414709215e-06,0.0025536893216956498,0.0,0.0,0.0
Peptacetobacter_hiranonis,0.0,1.3465192008940888e-05,0.0,0.0,0.0
Peptoniphilus_harei,0.0,0.0,1.9704741525680337e-06,0.0,0.0
Peptoniphilus_lacrimalis,0.0,0.0,0.0,5.379523382198002e-06,0.0
Peptostreptococcus_anaerobius,0.0,0.0,2.3382959943807333e-05,0.0,0.0
Peptostreptococcus_stomatis,0.0,0.0,0.0,5.180281775449928e-06,0.0
Phascolarctobacterium_faecium,0.0,0.0058135183638601765,0.0,0.0,0.002582389012332642
Phocaeicola_barnesiae,4.156212358765592e-05,0.00011461070407610151,1.576379322054427e-05,5.837779077718572e-05,1.5062053148630165e-06
Phocaeicola_coprocola,0.00021462591239754573,0.001716811981139963,0.00010075691166797879,0.0010920432465861944,0.0004661705449501036
Phocaeicola_coprophilus,0.0004245593269706787,7.124026004730353e-05,0.000611241082126604,3.187865707969186e-05,4.200639267006857e-05
Phocaeicola_dorei,0.06174410982590051,0.004879409811239928,0.029195727328939526,0.00836754975859887,0.018259057607499966
Phocaeicola_massiliensis,0.0024498190427594928,0.001742802933157221,0.0008336419314797827,0.0060021534032857335,0.0016852763911856196
Phocaeicola_plebeius,8.938091094119552e-06,3.976928802640681e-05,3.2841235876133892e-06,0.00010121473622802166,0.0019563096697879146
Phocaeicola_salanitronis,4.1115219032949935e-05,2.55212360169461e-05,1.576379322054427e-05,2.31120263827766e-05,8.878243550387003e-05
Phocaeicola_sartorii,0.003163637342763615,0.00018052751611987027,0.0016402226845976312,0.001126312802946863,0.0018143079798255512
Phocaeicola_vulgatus,0.35457686685718953,0.28043845796621114,0.27359048371330863,0.3048470302640031,0.4407505688853796
Porphyromonas_uenonis,0.0,0.0,1.9704741525680337e-06,0.0,0.0
Prevotella_amnii,0.0,0.0,1.4450143785498912e-06,0.0,4.518615944589049e-06
Prevotella_bivia,0.0,0.0,1.1822844915408202e-06,8.16890587667104e-06,0.0
Prevotella_corporis,0.0,1.565720001039638e-06,0.0,0.0,0.0
Prevotella_dentalis,0.0,4.384016002910987e-06,0.0,0.0,0.0
Prevotella_disiens,0.0,1.0960040007277466e-05,1.2611034576435416e-05,0.0,0.0003113661098114047
Prevotella_intermedia,0.0,0.0,0.0,0.0,4.0332831209109666e-05
Prevotella_melaninogenica,0.0,0.0,0.0,0.0001870878687364416,0.0
Prevotella_pallens,0.0,0.0,1.1822844915408202e-06,0.0,0.0
Prevotella_scopos,0.0,0.0,0.0,0.0,3.012410629726033e-06
Prevotellamassilia_timonensis,1.7876182188239103e-06,1.7066348011332055e-05,0.0,1.1954496404884448e-06,3.263444848869869e-06
Propionibacterium_sp_434_HC2,0.00015619314186973916,5.542648803680319e-05,0.0,6.296034773239143e-05,0.0
Pseudobutyrivibrio_ruminis,3.2400580216183376e-06,0.0,1.9704741525680337e-06,0.0,0.0
Pseudoflavonifractor_capillosus,1.1507792283678923e-05,0.0006552538204350885,6.305517288217708e-06,0.00033014334238155884,1.0041368765753444e-06
Pseudomonas_fragi,0.0,1.4091480009356743e-06,0.0,0.0,0.0
Pyramidobacter_piscolens,1.8993443575004047e-06,0.0,1.9704741525680337e-06,0.0,0.0
Raoultella_ornithinolytica,0.0,2.0354360013515293e-06,1.839109209063498e-06,1.394691247236519e-06,0.0
Rikenella_microfusus,0.0,3.209726002131258e-05,0.0,3.7855905282134084e-06,1.799078570530825e-05
Robinsoniella_peoriensis,0.0,0.0,1.0903290310876452e-05,0.0,1.840917607054798e-06
Roseburia_Roseburia_sp,7.016401508883848e-05,0.00036042874423932467,9.024771618761593e-05,0.00014504788971259796,0.0
Roseburia_faecis,0.0005770655062640936,0.0002469140441639509,0.0001987551595223623,0.00023430812953573519,0.0
Roseburia_hominis,7.139300261427991e-05,0.0002905976321929568,5.28087072888233e-05,0.00014843499702731522,0.0
Roseburia_intestinalis,0.00016636022048930016,0.0007244586444810406,5.4779181441391336e-05,0.0009123273172994314,6.777923916883574e-06
Roseburia_inulinivorans,0.0005637700957615907,0.00024299974416135183,0.00012387714172477704,0.0005397455126805328,2.4266641183904153e-06
Rothia_mucilaginosa,0.0,1.2056044008005213e-05,0.0,7.770422663174891e-06,0.0
Ruminiclostridium_Ruminiclostridium_sp,3.5752364376478206e-06,0.00012917190008577013,3.021393700604318e-06,4.443087830482053e-05,3.5144790680137053e-06
Ruminococcus_Ruminococcus_sp,0.000279091894413883,0.002865111029902434,0.00044309395444079846,0.01535495290725383,5.012316575571927e-05
Ruminococcus_bromii,3.7986887150008093e-06,0.0003953443002625086,0.0,0.0002853139808632422,0.0
Ruminococcus_callidus,2.6814273282358655e-06,5.793164003846661e-05,0.0,0.00044052319251999193,0.0
Ruminococcus_flavefaciens,0.0,0.0,0.0,4.781798561953779e-06,0.0
Ruminococcus_gauvreauii,0.0,0.0,1.0509195480362845e-06,5.977248202442224e-06,0.0
Ruminococcus_sp_5_1_39BFAA,1.1507792283678923e-05,1.8318924012163767e-05,4.9918678531723515e-06,2.590140887724964e-06,0.0
Ruminococcus_sp_SR1,9.675483609384414e-05,1.81623520120598e-05,1.8522457034139517e-05,1.7134778180334375e-05,0.0
Ruthenibacterium_lactatiformans,0.0010059821526431556,0.00014811711209834977,0.0012507256271066833,0.002590738612545208,9.957690692705498e-05
Salmonella_enterica,0.0,0.0,2.8900287570997825e-05,0.0,0.0
Sanguibacteroides_justesenii,0.0,1.1429756007589357e-05,0.0,5.578764988946076e-06,0.0
Scardovia_wiggsiae,0.0,0.0,1.576379322054427e-06,0.0,0.0
Schaalia_dentiphila,0.0,0.0,0.0,1.4345395685861337e-05,0.0
Schaalia_odontolytica,0.0,0.0,0.0,2.4307476023265042e-05,0.0
Segatella_buccae,3.686962576324315e-06,0.0,1.1822844915408202e-06,0.0,0.0
Segatella_copri,0.0,1.0960040007277466e-06,0.0,2.131885192204393e-05,2.9287325566780877e-05
Segatella_salivae,0.0,7.672028005094226e-06,0.0,0.0,0.0
Sellimonas_intestinalis,2.3239036844710834e-05,2.176350801445097e-05,3.8095833616315317e-06,1.2153738011632521e-05,1.2551710957191805e-06
Shigella_flexneri,0.0,0.0,0.0,1.3946912472365189e-05,0.0
Soleaferrea_Soleaferrea_massiliensis,0.0,0.0,1.0509195480362845e-06,0.0,0.0
Solobacterium_moorei,0.0,0.0,0.0,6.973456236182594e-06,0.0
Sphingomonas_paucimobilis,0.0,7.82860000519819e-06,0.0,0.0,0.0
Staphylococcus_capitis,0.0,0.0,1.0509195480362845e-06,1.9924160674807413e-06,0.0
Staphylococcus_epidermidis,0.0,3.6011560023911676e-06,1.1822844915408202e-06,0.0,0.0
Stomatobaculum_longum,0.0,1.0960040007277466e-06,0.0,0.0,0.0
Streptococcus_Streptococcus_sp,2.4803202786181757e-05,0.00023047398415303473,1.2479669632930879e-05,0.0001332926349144616,2.8450544836301424e-06
Streptococcus_agalactiae,0.0,1.7222920011436018e-06,4.9918678531723515e-06,0.0,0.0
Streptococcus_anginosus,0.0,4.227444002807023e-06,0.0,7.571181056426817e-06,0.0
Streptococcus_australis,0.0,4.853732003222878e-06,0.0,3.5863489214653343e-06,0.0
Streptococcus_equi,3.128331882941843e-06,0.0,0.0,0.0,0.0
Streptococcus_gordonii,0.0,1.2525760008317104e-06,0.0,0.0,0.0
Streptococcus_ilei,0.0,0.0,0.0,1.593932853984593e-06,0.0
Streptococcus_infantis,4.469045547059776e-06,3.131440002079276e-06,2.3645689830816404e-06,7.1726978429306685e-06,0.0
Streptococcus_mitis,2.346248912206382e-06,0.0,3.8095833616315317e-06,1.892795264106704e-05,0.0
Streptococcus_mutans,0.0,2.8182960018713487e-06,0.0,0.0,0.0
Streptococcus_oralis,0.0,0.0,0.0,1.7931744607326671e-06,0.0
Streptococcus_parasanguinis,0.0,7.87557160522938e-05,0.0,1.4146154079113263e-05,1.0878149496232897e-06
Streptococcus_parauberis,0.0,0.0,0.0,1.1954496404884448e-06,0.0
Streptococcus_salivarius,1.3407136641179328e-06,0.0001651834601096818,0.0,1.4146154079113263e-05,0.0
Streptococcus_sanguinis,0.0,6.889168004574407e-06,0.0,2.988624101221112e-06,0.0
Streptococcus_sp_2_1_36FAA,0.0,3.131440002079276e-06,0.0,0.0,0.0
Streptococcus_thermophilus,5.58630693382472e-05,1.4091480009356743e-05,0.0,2.0920368708547783e-05,0.0
Streptococcus_timonensis,0.0,0.0,0.0,1.9924160674807413e-06,0.0
Streptococcus_vestibularis,0.0,3.789042402515924e-05,0.0,0.0,0.0
Stutzerimonas_stutzeri,0.0,0.0,2.758663813595247e-06,0.0,0.0
Subdoligranulum_sp_4_3_54A2FAA,0.0008399571105698849,0.000134025632088993,0.0007955460978634674,0.0009982004498078514,0.00015455340091955508
Subdoligranulum_variabile,7.0387467366191465e-06,1.5344056010188452e-05,5.911422457704101e-06,8.487692447467958e-05,0.0
Sutterella_wadsworthensis,1.0055352480884496e-06,3.914300002599095e-06,0.0,1.7931744607326671e-06,1.3388491687671258e-06
Synergistes_sp_3_1_syn1,0.0,1.7379492011539984e-05,0.0,9.762838730655633e-05,0.0
Tannerella_sp_6_1_58FAA_CT1,5.083539309780495e-05,3.334983602214429e-05,3.32353307066475e-05,0.00022833088133329294,3.5981571410616504e-06
Terrisprobacter_glycolicus,0.0,0.0,0.0,2.3908992809768896e-06,0.0
Terrisprobacter_othiniensis,0.0,2.1920080014554933e-06,0.0,2.789382494473038e-06,0.0
Thomasclavelia_ramosa,7.37392515264863e-06,0.0,4.860502909667816e-06,0.0,0.0
Thomasclavelia_sp,0.0,0.0,0.0,1.1954496404884448e-06,0.0
Thomasclavelia_sproformis,0.0,0.0,0.0,1.2352979618380595e-05,0.0
Trueperella_pyogenes,0.0,1.0960040007277466e-06,0.0,0.0,0.0
Turicibacter_sanguinis,0.0,0.0,0.0,1.1755254798136374e-05,0.0
Turicibacter_sp_H121,0.0,6.732596004470444e-06,0.0,8.965872303663336e-06,0.0
Turicibacter_sp_HGF1,0.0,0.0,0.0,6.375731415938372e-06,0.0
Turicimonas_muris,0.0,1.7222920011436018e-06,0.0,0.0,0.0
Tyzzerella_Tyzzerella_nexilis,0.00023674768785549163,0.0001778657921181029,9.878643751541075e-05,0.00017991517089351093,3.4559044168801435e-05
Veillonella_atypica,1.4859576443973754e-05,4.556245203025347e-05,8.670086271299347e-06,1.872871103431897e-05,0.0
Veillonella_dispr,3.2400580216183376e-06,5.66790640376349e-05,1.9704741525680337e-06,4.9810401687018535e-06,0.0
Veillonella_montpellierensis,5.698033072501214e-06,0.0,1.7077442655589625e-06,0.0,0.0
Veillonella_parvula,9.608447926178518e-06,8.188715605437307e-05,5.385962683685959e-06,2.5303684057005415e-05,1.589883387910962e-06
Veillonella_seminalis,0.0,0.0,0.0,7.969664269922965e-06,0.0
Veillonella_sp_ACP1,2.569701189559371e-06,8.924604005925938e-06,0.0,4.383315348457631e-06,0.0
Veillonella_sp_oral_taxon_158,3.5752364376478206e-06,1.972807201309944e-05,0.0,3.38710731471726e-06,0.0
Victivallis_vadensis,7.485651291325125e-06,0.0001648703161094739,4.4664080791542094e-06,0.0,0.0
Weissella_cibaria,0.0,2.9748680019753122e-06,0.0,0.0,0.0
