Reaction ID	Standard reaction Gibbs energy (kJ/mol)	Uncertainty corresponding to 95% confidence interval (kJ/mol)	Standard transformed reaction Gibbs energy (kJ/mol)	Minimum transformed reaction Gibbs energy (kJ/mol)	Maximum transformed reaction Gibbs energy (kJ/mol)
TSULt4_3	0.00	0.00	-3.04	-131.15	1.86
TTDCAtr	0.00	0.00	2.89	-14.92	20.70
TTDCPT2	-108.83	178543.82	-108.82	-350087.90	349858.78
TTDCRNt	0.00	0.00	0.00	-17.81	17.82
TXA2te	0.00	0.00	2.89	-14.92	20.71
TXA2tr	0.00	0.00	0.00	-17.81	17.81
TXASr	0.00	141421.36	0.00	-277203.67	277203.67
TYMSFt	0.00	0.00	-0.01	-17.82	17.81
TYMSULT	-0.00	200000.00	-1.02	-392036.65	392034.61
TYR3MO2	354.49	173205.08	355.61	-339150.10	339902.88
TYRASE	0.00	141421.36	174.12	-277029.55	277377.79
TYRCBOX	-15.11	100000.00	-14.34	-196061.84	195991.60
TYRDOPO	725.38	200000.00	725.35	-391298.40	392790.67
TYRDOPO3	-490.86	282842.71	-490.86	-554886.33	553946.17
TYROXDAc	6.60	141421.36	6.50	-277233.72	277209.90
TYRt	0.00	0.00	0.03	-17.79	17.84
TYRt4	0.00	0.00	-2.98	-57.55	10.53
TYRTAm	370.89	173205.08	370.92	-339146.67	339888.50
UAG2EMAi	397.64	152752.52	394.61	-299047.84	299795.49
UAGALDP	-1980.48	173205.08	-1978.69	-341482.49	337538.18
UDPACGALtl	0.00	0.00	-4.56	-22.37	13.26
UDPDOLPT_L	0.00	142126.70	-437.08	-279025.02	278150.85
UDPG1P	237.23	173205.08	235.33	-339294.13	339723.22
UDPGALtg	0.00	0.00	1.23	-34.39	36.86
UDPGD	271.80	141421.36	270.31	-276967.96	277480.63
UDPGLCAter	0.00	0.00	0.00	-35.63	35.63
UDPGLCAtg	0.00	0.00	-1.23	-36.86	34.40
UDPGLCter	0.00	0.00	0.00	-35.63	35.63
UDPGLDCg	-386.00	141421.36	-385.26	-277618.62	276806.54
UDPGNP	237.23	173205.08	234.24	-339295.22	339722.14
UDPGP	237.23	173205.08	235.38	-339294.08	339723.28
UDPtl	0.00	0.00	-1.95	-19.77	15.86
UDPXYLter	0.00	0.00	0.00	-35.63	35.63
UDPXYLtg	0.00	0.00	1.23	-34.39	36.86
UGALGTg	914.84	173205.08	913.71	-338608.94	340420.29
UGALNACtg	0.00	0.00	0.84	-34.79	36.46
UGCG	-0.00	200000.00	-2.99	-392038.61	392032.64
UGLCNACtg	0.00	0.00	0.84	-34.79	36.46
UGT1A10r	0.00	200000.00	-2.25	-392037.87	392033.38
UGT1A1r	0.00	200000.00	-2.24	-392037.87	392033.38
UGT1A2r	0.00	316227.77	-4.48	-619864.34	619855.38
UGT1A3r	0.00	200000.00	-2.25	-392037.87	392033.38
UGT1A4r	0.00	200000.00	-2.25	-392037.87	392033.38
UGT1A5r	0.00	200000.00	-2.23	-392037.86	392033.40
UGT1A5r2	0.00	200000.00	-2.23	-392037.86	392033.40
UGT1A6r	0.00	200000.00	-2.24	-392037.87	392033.38
UGT1A7r	0.00	200000.00	-2.25	-392037.87	392033.38
UGT1A8r	0.00	200000.00	-2.25	-392037.87	392033.38
UGT1A9r	0.00	200000.00	-2.25	-392037.87	392033.38
UMPK2	0.00	200000.00	-2.11	-392037.73	392033.52
UMPK2n	0.00	200000.00	-2.11	-392037.73	392033.52
UMPK3	0.00	244948.97	-2.12	-480137.73	480133.50
UMPK3n	0.00	244948.97	-2.12	-480137.73	480133.50
UMPK4	0.00	200000.00	-2.14	-392037.76	392033.49
UMPK4n	0.00	200000.00	-2.14	-392037.76	392033.49
UMPK5	0.00	200000.00	-2.14	-392037.76	392033.49
UMPK5n	0.00	200000.00	-2.14	-392037.76	392033.49
UMPK6	0.00	200000.00	-2.14	-392037.76	392033.49
UMPK6n	0.00	200000.00	-2.14	-392037.76	392033.49
UMPK7	0.00	200000.00	-2.11	-392037.74	392033.52
UMPK7n	0.00	200000.00	-2.11	-392037.74	392033.52
UMPKn	0.00	200000.00	-2.14	-392037.76	392033.49
UMPtr	0.00	0.00	0.00	-17.81	17.81
UPPN	-233.31	118321.60	-231.93	-232208.50	231666.25
URAt	0.00	0.00	0.00	-17.81	17.81
URATEt	0.00	0.00	-0.23	-18.04	17.58
URATEtx	0.00	0.00	-0.16	-17.97	17.66
UREAt5	0.00	0.00	-0.00	-17.81	17.81
UREAtm	0.00	0.00	0.00	-17.81	17.81
URIDK2m	0.00	200000.00	-6.46	-392029.59	392014.47
URIK1	234.57	182574.19	234.02	-357657.05	358098.23
URIt	0.00	0.00	0.64	-17.17	18.45
URIt4	0.00	0.00	-2.36	-56.94	11.15
Uritl	0.00	0.00	-1.65	-19.46	16.16
Uritn	0.00	0.00	0.00	-17.81	17.81
UROLACer	-237.23	141421.36	-236.49	-277440.16	276967.18
UTPtn	0.00	0.00	0.00	-17.81	17.81
VACCt	0.00	0.00	2.89	-14.92	20.70
VALt4	0.00	0.00	-2.99	-57.57	10.52
VALt5m	0.00	0.00	-0.09	-17.91	17.72
VALTAm	358.91	173205.08	358.89	-339158.69	339876.48
VALtec	0.00	0.00	0.01	-17.80	17.82
VD3	0.00	141421.36	0.00	-277203.67	277203.67
VITD3t	0.00	0.00	0.00	-17.81	17.81
VLCS2p	-1980.48	223606.80	-1981.66	-440304.43	436341.10
VLCS2r	-1980.48	223606.80	-1980.52	-440303.28	436342.25
VLCSp	-1980.48	223606.80	-1981.67	-440304.43	436341.09
VLCSr	-1980.48	223606.80	-1980.52	-440303.28	436342.24
WHDDCAte	0.00	0.00	2.89	-14.92	20.70
WHHDCAte	0.00	0.00	1.70	-16.11	19.51
WHTSTSTERONEte	0.00	0.00	0.00	-17.81	17.81
WHTTDCAte	0.00	0.00	2.89	-14.92	20.70
XANDp	-355.20	70710.68	-355.60	-138984.16	138272.96
XANtx	0.00	0.00	0.04	-17.77	17.86
XAO2x	247.20	70710.68	247.16	-138381.40	138875.72
XAOx	-522.92	70710.68	-523.13	-139151.69	138105.42
XOL27OHtm	0.00	0.00	0.00	-17.81	17.81
XOL7AH2tm	0.00	0.00	0.00	-17.81	17.81
XOL7AONEtr	0.00	0.00	0.00	-17.81	17.81
XOLDIOLONEt	0.00	0.00	0.00	-17.81	17.81
XOLEST2te	0.00	0.00	-0.00	-17.81	17.81
XOLESTte	0.00	0.00	-0.00	-17.81	17.81
XOLTRI24tc	0.00	0.00	0.00	-17.81	17.81
XOLTRI24te	0.00	0.00	0.00	-17.81	17.81
XOLTRI25tc	0.00	0.00	0.00	-17.81	17.81
XOLTRI25te	0.00	0.00	0.00	-17.81	17.81
XOLTRI27tc	0.00	0.00	0.00	-17.81	17.81
XOLTRI27te	0.00	0.00	0.00	-17.81	17.81
XOLTRIOLtm	0.00	0.00	0.00	-17.81	17.81
XSERtg	0.00	0.00	-0.00	-17.81	17.81
XYLK	-0.00	200000.00	-1.21	-392046.87	392017.60
XYLTD_Dr	801.67	100000.00	801.29	-195233.81	196822.43
XYLTer	-0.00	200000.00	-2.99	-392038.61	392032.64
XYLtly	0.00	0.00	0.00	-17.81	17.81
XYLTt	0.00	0.00	-0.00	-17.81	17.81
XYLUR	-802.94	100000.00	-802.57	-196841.61	195225.73
YVITEt	0.00	0.00	0.00	-17.81	17.81
EX_4abutn[e]	NaN	NaN	NaN	NaN	NaN
EX_acmana[e]	NaN	NaN	NaN	NaN	NaN
EX_ahdt[e]	NaN	NaN	NaN	NaN	NaN
EX_ctp[e]	NaN	NaN	NaN	NaN	NaN
EX_dgmp[e]	NaN	NaN	NaN	NaN	NaN
EX_dgtp[e]	NaN	NaN	NaN	NaN	NaN
EX_dha[e]	NaN	NaN	NaN	NaN	NaN
EX_dhap[e]	NaN	NaN	NaN	NaN	NaN
EX_dtmp[e]	NaN	NaN	NaN	NaN	NaN
EX_dttp[e]	NaN	NaN	NaN	NaN	NaN
EX_fad[e]	NaN	NaN	NaN	NaN	NaN
EX_fald[e]	NaN	NaN	NaN	NaN	NaN
EX_g1p[e]	NaN	NaN	NaN	NaN	NaN
EX_HC00229[e]	NaN	NaN	NaN	NaN	NaN
EX_HC00250[e]	NaN	NaN	NaN	NaN	NaN
EX_HC01104[e]	NaN	NaN	NaN	NaN	NaN
EX_HC01361[e]	NaN	NaN	NaN	NaN	NaN
EX_HC01440[e]	NaN	NaN	NaN	NaN	NaN
EX_HC01441[e]	NaN	NaN	NaN	NaN	NaN
EX_HC01444[e]	NaN	NaN	NaN	NaN	NaN
EX_HC01446[e]	NaN	NaN	NaN	NaN	NaN
EX_HC01577[e]	NaN	NaN	NaN	NaN	NaN
EX_HC01609[e]	NaN	NaN	NaN	NaN	NaN
EX_HC01610[e]	NaN	NaN	NaN	NaN	NaN
EX_HC01700[e]	NaN	NaN	NaN	NaN	NaN
EX_HC02160[e]	NaN	NaN	NaN	NaN	NaN
EX_HC02161[e]	NaN	NaN	NaN	NaN	NaN
EX_itp[e]	NaN	NaN	NaN	NaN	NaN
EX_orot[e]	NaN	NaN	NaN	NaN	NaN
EX_prpp[e]	NaN	NaN	NaN	NaN	NaN
EX_pydx5p[e]	NaN	NaN	NaN	NaN	NaN
EX_udpg[e]	NaN	NaN	NaN	NaN	NaN
r0002	0.00	0.00	0.00	-17.81	17.81
r0009	28.75	4.87	26.61	-30.45	42.10
r0013	550.61	152752.52	549.80	-298892.65	299950.68
r0016	-192.23	34.19	-203.66	-330.04	-35.70
r0021	17.28	223606.80	17.01	-438275.55	438337.16
r0022	17.28	223606.80	16.95	-438287.26	438335.81
r0023	-17.28	282842.71	-18.39	-554429.06	554406.25
r0024	-182.03	293780.62	-183.12	-576085.62	575708.64
r0027	29.78	12.28	29.41	-11.07	122.20
r0028	-857.25	141421.36	-857.54	-278086.62	276339.47
r0033	-0.00	200000.00	-0.71	-392009.93	392017.80
r0034	-391.05	300000.00	-397.70	-588443.95	587644.17
r0047	-1049.61	100000.00	-1049.78	-197097.29	194956.15
r0051	2289.75	141421.36	2288.71	-274932.77	279510.20
r0055	254.31	127530.34	253.20	-249734.56	250251.71
r0062	237.23	173205.08	236.45	-339279.11	339721.91
r0068	-0.00	200000.00	-0.96	-392036.98	392026.44
r0074	254.51	141421.36	253.30	-276979.32	277459.00
r0081	369.28	173205.08	369.30	-339148.29	339886.88
r0083	-386.00	141421.36	-385.26	-277618.62	276806.54
r0084	-386.00	141421.36	-385.24	-277618.60	276806.56
r0085	157.03	141421.36	156.93	-277065.47	277342.52
r0086	157.03	141421.36	156.47	-277076.89	277348.26
r0093	237.23	173205.08	235.56	-339293.90	339723.46
r0097	-1980.48	173205.08	-1979.37	-341481.32	337524.98
r0113	397.64	152752.52	394.61	-299047.84	299795.49
r0119	-1743.25	141421.36	-1744.08	-278963.65	275447.01
r0122	0.00	200000.00	0.91	-392034.72	392036.53
r0129	237.23	173205.08	237.26	-339292.20	339725.15
r0130	237.23	173205.08	237.20	-339292.26	339725.10
r0139	-857.25	141421.36	-856.54	-278089.90	276335.25
r0142	-173.82	9.25	-167.91	-221.67	-114.14
r0145	-372.47	146890.31	-373.21	-288344.42	287618.08
r0149	-857.25	141421.36	-858.74	-278092.10	276333.06
r0153	0.00	200000.00	0.88	-392034.75	392036.50
r0156	159.32	141421.36	159.32	-277062.16	277380.81
r0157	159.32	141421.36	159.31	-277062.18	277380.79
r0160	147.45	141421.36	147.51	-277073.98	277368.99
r0165	0.00	200000.00	0.89	-392034.74	392036.51
r0166	-1743.25	141421.36	-1742.21	-278975.57	275449.59
r0170	-1980.48	223606.80	-1980.11	-440285.06	436324.84
r0173	17.28	141421.36	17.10	-277204.38	277238.59
r0178	254.51	141421.36	253.08	-276979.54	277458.79
r0179	255.78	141421.36	254.35	-276974.12	277485.47
r0181	-857.25	141421.36	-858.77	-278092.13	276333.02
r0186	-1077.65	100000.00	-1078.35	-197132.71	194908.32
r0191	-0.00	200000.00	-0.76	-392036.39	392034.86
r0193	496.05	141421.36	495.28	-276756.82	277668.99
r0196	377.15	173205.08	371.12	-339132.55	339886.28
r0202	17.28	141421.36	17.46	-277204.03	277238.94
r0205	0.00	200000.00	0.22	-392035.41	392035.84
r0208	-1980.48	173205.08	-1979.28	-341483.07	337537.60
r0210	-59.52	100000.00	-58.76	-196064.70	195988.74
r0221	-0.00	200000.00	-0.78	-392033.98	392020.94
r0224	-17.28	141421.36	-17.90	-277224.90	277203.06
r0226	-18.55	141421.36	-21.40	-277252.53	277207.06
r0236	173.92	91287.09	173.57	-178784.24	179117.42
r0239	-111.81	141421.36	-112.56	-277345.92	277079.23
r0242	-1308.35	100000.00	-1308.96	-197356.47	194696.97
r0245	80.61	7.88	80.24	36.50	134.72
r0246	80.61	7.88	79.93	21.87	140.64
r0249	0.00	141421.36	-0.19	-277203.87	277203.48
r0276	98.75	141421.36	97.53	-277098.54	277341.16
r0280	0.00	200000.00	0.91	-392034.72	392036.53
r0281	6.60	141421.36	6.44	-277244.73	277216.05
r0283	-1913.72	191982.14	-1914.58	-378249.26	374405.16
r0287	0.00	200000.00	0.06	-392033.14	392021.78
r0301	-1900.29	200000.00	-1901.78	-393945.26	390122.00
r0308	-237.23	173205.08	-236.69	-339724.59	339292.77
r0309	18.55	141421.36	17.87	-277210.60	277249.00
r0310	0.00	200000.00	-0.02	-392035.65	392035.61
r0311	-1980.48	223606.80	-1980.52	-440303.29	436342.24
r0317	-237.23	141421.36	-237.23	-277440.90	276966.44
r0319	-1980.48	173205.08	-1976.61	-341496.03	337526.45
r0321	-1980.48	223606.80	-1977.35	-440299.52	436316.98
r0330	83.16	125356.63	83.44	-245636.70	245817.55
r0331	83.16	125356.63	83.82	-245635.03	245829.58
r0340	-0.00	200000.00	-0.82	-392023.94	392020.12
r0354	914.84	173205.08	913.82	-338603.76	340431.41
r0355	914.84	173205.08	913.82	-338603.76	340431.41
r0357	-0.00	200000.00	-1.23	-392036.86	392034.40
r0358	-0.00	200000.00	-1.23	-392036.86	392034.40
r0360	912.39	173205.08	911.37	-338606.21	340428.96
r0361	912.39	173205.08	911.37	-338606.21	340428.96
r0363	-0.00	200000.00	-0.97	-392036.60	392034.65
r0364	-0.00	200000.00	-0.97	-392036.60	392034.65
r0365	17.28	141421.36	16.61	-277216.01	277222.31
r0377	-0.00	200000.00	-1.09	-392046.75	392017.72
r0380	-857.25	141421.36	-857.86	-278091.22	276333.94
r0381	254.51	141421.36	254.12	-276966.84	277461.12
r0383	-386.00	173205.08	-385.29	-339902.87	339132.30
r0385	-386.00	173205.08	-385.30	-339902.88	339132.29
r0386	-386.00	173205.08	-385.30	-339902.88	339132.29
r0388	-44.00	122474.49	-43.83	-240148.19	240023.70
r0389	-201.03	122474.49	-201.62	-240287.24	239884.00
r0390	-8.36	1.42	-8.36	-58.63	0.35
r0391	1980.48	173205.08	1979.60	-337537.28	341483.39
r0393	690.08	100000.00	688.66	-195358.10	196708.51
r0394	414.92	70710.68	414.48	-138213.56	139028.54
r0395	247.20	70710.68	247.14	-138381.42	138875.69
r0399	-417.22	141421.36	-416.13	-277625.74	276835.05
r0402	-18.55	141421.36	-17.90	-277242.79	277196.26
r0403	-139.92	173205.08	-138.82	-339644.53	339408.45
r0407	0.00	173205.08	0.03	-339529.43	339487.93
r0408	-0.00	200000.00	-1.00	-392046.66	392017.81
r0409	-0.00	200000.00	-0.98	-392036.61	392034.65
r0410	-1743.25	141421.36	-1743.13	-278976.49	275448.67
r0413	0.00	200000.00	0.88	-392034.75	392036.50
r0423	18.55	141421.36	17.87	-277210.60	277249.00
r0424	18.55	141421.36	18.43	-277203.05	277239.92
r0425	17.28	141421.36	16.61	-277216.01	277222.31
r0426	-237.23	141421.36	-237.23	-277440.90	276966.44
r0431	108.83	178543.82	109.49	-349869.26	350079.53
r0432	108.83	178543.82	139.44	-349828.17	350118.52
r0433	-108.83	178543.82	-107.07	-350088.59	349874.44
r0434	29.78	160485.94	29.93	-314558.15	314618.01
r0437	29.78	160485.94	30.02	-314558.06	314618.09
r0438	108.83	178543.82	108.98	-349872.53	350090.49
r0440	108.83	178543.82	109.07	-349872.45	350090.58
r0441	108.83	178543.82	500.40	-349481.11	350481.91
r0443	108.83	178543.82	489.80	-349491.72	350471.31
r0444	108.83	178543.82	108.98	-349872.53	350090.49
r0450	0.00	200000.00	0.00	-392035.62	392035.63
r0451	-386.00	173205.08	-386.00	-339903.58	339131.59
r0456	-0.00	200000.00	-1.09	-392046.75	392017.73
r0463	-237.23	200000.00	-236.39	-392272.02	391799.24
r0465	-1965.50	194569.12	-1967.15	-383372.31	379423.06
r0466	222.24	133630.62	223.25	-261740.27	262145.21
r0470	296.73	141421.36	296.73	-276912.22	277516.38
r0472	296.73	141421.36	296.75	-276924.74	277518.23
r0474	296.73	141421.36	296.72	-276924.77	277518.20
r0475	296.73	141421.36	296.49	-276925.00	277517.97
r0480	5.06	187082.87	4.35	-366713.70	366722.40
r0483	0.00	200000.00	-0.11	-392035.73	392035.52
r0488	37.10	173205.08	36.43	-339460.96	339605.58
r0494	-857.25	141421.36	-855.67	-278089.03	276336.13
r0497	-857.25	141421.36	-858.77	-278092.13	276333.02
r0502	-355.20	70710.68	-355.91	-138983.94	138258.16
r0504	-522.92	70710.68	-523.25	-139151.80	138105.31
r0509	0.00	200000.00	-0.01	-392035.64	392035.61
r0510	-490.86	316227.77	-489.38	-620337.37	619400.17
r0511	-490.86	316227.77	-489.38	-620337.37	619400.17
r0512	17.28	141421.36	15.86	-277205.11	277222.86
r0514	-18.55	141421.36	-13.39	-277244.51	277215.08
r0517	-386.00	141421.36	-382.30	-277615.66	276809.49
r0522	237.23	141421.36	240.76	-276962.91	277444.43
r0523	-1094.48	200000.00	-1098.97	-393151.79	390910.09
r0525	254.51	173205.08	253.64	-339304.77	339743.57
r0527	157.03	141421.36	157.33	-277065.07	277342.92
r0531	24.06	182574.19	22.98	-357858.05	357904.01
r0537	0.00	173205.08	0.02	-339487.88	339529.48
r0539	-16.40	141421.36	-17.13	-277208.93	277216.23
r0541	-386.00	200000.00	-385.32	-392450.63	391638.43
r0545	254.51	141421.36	253.39	-276967.58	277460.39
r0546	254.51	141421.36	253.09	-276979.53	277458.80
r0547	255.78	141421.36	254.67	-276959.49	277479.56
r0548	255.78	141421.36	254.36	-276974.11	277485.48
r0552	254.51	141421.36	297.63	-276923.34	277504.63
r0553	255.78	141421.36	298.91	-276915.25	277523.80
r0555	-0.00	200000.00	0.00	-392033.20	392021.72
r0557	-0.00	200000.00	0.71	-392032.48	392022.43
r0558	254.51	141421.36	253.51	-276967.45	277460.51
r0560	0.00	200000.00	-0.02	-392035.65	392035.61
r0561	-0.00	200000.00	-0.03	-392033.22	392021.69
r0568	-339.02	141421.36	-339.04	-277572.40	276852.75
r0571	237.23	173205.08	236.40	-339279.15	339721.87
r0573	-1980.48	223606.80	-1980.31	-440303.07	436342.45
r0575	-1999.03	141421.36	-1998.30	-279249.47	275211.31
r0578	-0.00	200000.00	-3.74	-392049.41	392015.07
r0579	-0.00	200000.00	-8.09	-392031.22	392012.85
r0584	237.23	173205.08	235.21	-339306.13	339717.64
r0587	-857.25	141421.36	-861.71	-278095.07	276330.09
r0590	-1980.48	173205.08	-1969.26	-341488.68	337533.80
r0591	237.23	173205.08	232.47	-339308.87	339714.90
r0594	254.51	141421.36	253.41	-276967.56	277460.40
r0595	486.32	173205.08	489.00	-339028.58	340006.59
r0596	237.23	173205.08	236.44	-339279.11	339721.91
r0603	0.00	200000.00	-0.02	-392035.65	392035.61
r0604	-0.00	200000.00	-0.03	-392033.23	392021.69
r0610	-0.00	200000.00	-0.97	-392036.59	392034.66
r0611	-0.00	200000.00	-1.00	-392036.62	392034.63
r0615	17.30	122474.49	16.18	-240068.92	240087.31
r0616	17.30	122474.49	15.89	-240080.87	240085.73
r0617	18.56	122474.49	17.46	-240060.84	240106.49
r0618	18.56	122474.49	17.15	-240075.45	240112.41
r0627	-260.40	141421.36	-260.40	-277493.76	276931.40
r0629	377.15	173205.08	333.51	-339181.31	339839.62
r0630	0.00	200000.00	-0.21	-392033.08	392023.94
r0633	18.55	141421.36	17.87	-277210.60	277249.00
r0634	0.00	200000.00	-0.07	-392021.78	392033.13
r0636	-108.83	178543.82	-108.82	-350087.90	349858.78
r0637	108.83	178543.82	109.07	-349872.45	350090.58
r0638	18.55	141421.36	17.87	-277210.60	277249.00
r0639	0.00	200000.00	0.07	-392033.13	392021.78
r0641	237.23	173205.08	237.27	-339292.19	339725.17
r0642	254.51	141421.36	253.12	-276967.85	277460.12
r0643	254.51	141421.36	253.05	-276979.57	277458.75
r0645	254.51	141421.36	254.21	-276966.76	277461.21
r0647	237.23	141421.36	237.35	-276966.32	277441.02
r0648	-237.23	173205.08	-233.19	-339721.09	339296.27
r0649	-623.23	173205.08	-618.49	-340136.07	338899.10
r0650	-1980.48	223606.80	-1980.31	-440303.07	436342.45
r0651	-1980.48	223606.80	-1980.31	-440287.85	436320.98
r0652	18.55	141421.36	17.87	-277210.60	277249.00
r0653	0.00	200000.00	0.07	-392033.13	392021.78
r0655	0.00	200000.00	-0.02	-392035.65	392035.61
r0656	-0.00	200000.00	-0.03	-392033.23	392021.69
r0660	-237.23	141421.36	-237.26	-277440.94	276966.41
r0661	237.23	141421.36	237.55	-276966.12	277441.22
r0666	-1094.48	200000.00	-1096.84	-393160.32	390908.90
r0669	237.23	141421.36	237.26	-276966.41	277440.94
r0670	-386.00	173205.08	-385.30	-339902.88	339132.29
r0672	18.55	141421.36	18.18	-277203.30	277239.67
r0673	-18.55	141421.36	-17.93	-277242.82	277196.23
r0686	493.01	141421.36	492.03	-276736.44	277723.15
r0688	254.51	141421.36	253.39	-276967.58	277460.38
r0698	-237.23	200000.00	-239.11	-392274.74	391796.52
r0706	-150.43	141421.36	-150.13	-277371.61	277071.36
r0707	-2571.75	141421.36	-2573.04	-279865.78	274595.00
r0714	17.28	141421.36	16.54	-277216.07	277222.25
r0715	17.28	141421.36	17.11	-277204.37	277238.60
r0716	237.23	141421.36	237.26	-276966.41	277440.94
r0717	237.23	141421.36	237.55	-276966.12	277441.22
r0718	17.28	141421.36	16.54	-277216.07	277222.25
r0719	17.28	141421.36	17.11	-277204.37	277238.60
r0720	237.23	141421.36	237.26	-276966.41	277440.94
r0721	237.23	141421.36	237.55	-276966.12	277441.22
r0722	17.28	141421.36	16.54	-277216.07	277222.25
r0723	17.28	141421.36	17.11	-277204.37	277238.60
r0724	0.00	200000.00	-0.07	-392021.78	392033.13
r0726	17.28	141421.36	16.54	-277216.07	277222.25
r0727	17.28	141421.36	17.11	-277204.37	277238.60
r0728	-237.23	141421.36	-237.26	-277440.94	276966.41
r0729	237.23	141421.36	237.55	-276966.12	277441.22
r0730	17.28	141421.36	16.54	-277216.07	277222.25
r0731	237.23	141421.36	237.26	-276966.41	277440.94
r0732	0.00	200000.00	0.06	-392033.14	392021.78
r0733	17.28	141421.36	16.58	-277216.04	277222.28
r0734	237.23	141421.36	237.24	-276966.43	277440.91
r0735	18.55	141421.36	17.87	-277210.60	277249.00
r0737	-509.63	137436.85	-509.63	-269933.37	268872.54
r0739	17.28	141421.36	16.91	-277204.06	277223.90
r0741	-272.18	141421.36	-271.81	-277484.83	276972.03
r0743	17.28	141421.36	17.12	-277204.37	277238.60
r0744	237.23	141421.36	237.25	-276966.43	277440.92
r0747	18.55	141421.36	18.18	-277195.97	277243.08
r0750	18.55	141421.36	18.18	-277195.97	277243.08
r0752	254.51	141421.36	253.11	-276979.51	277458.81
r0753	255.78	141421.36	254.37	-276974.10	277485.49
r0754	254.51	141421.36	253.10	-276979.52	277458.80
r0755	255.78	141421.36	254.36	-276974.11	277485.48
r0756	254.51	141421.36	253.10	-276979.52	277458.80
r0757	255.78	141421.36	254.36	-276974.11	277485.48
r0758	254.51	141421.36	253.40	-276967.57	277460.39
r0774	-1544.00	141421.36	-1541.03	-278863.47	275615.14
r0779	237.23	173205.08	236.45	-339279.11	339721.91
r0781	-1402.81	141421.36	-1402.46	-278653.63	275931.85
r0782	-17.28	141421.36	-16.91	-277223.90	277204.06
r0783	18.55	141421.36	18.18	-277203.30	277239.67
r0784	801.67	100000.00	801.29	-195233.81	196822.43
r0786	0.00	173205.08	-0.03	-339529.49	339487.87
r0787	-857.25	141421.36	-857.91	-278079.39	276332.70
r0788	5.06	187082.87	3.56	-366714.49	366721.61
r0789	5.06	187082.87	5.39	-366712.66	366723.44
r0791	-18.55	141421.36	-17.87	-277249.00	277210.60
r0795	-509.70	141421.36	-510.84	-277744.21	276680.95
r0796	726.35	100000.00	726.73	-195294.41	196761.84
r0797	377.15	173205.08	376.98	-339137.84	339883.09
r0801	0.00	0.00	14.96	-20.67	50.58
r0809	0.00	0.00	0.00	-35.63	35.63
r0812	0.00	0.00	-1.68	-47.34	15.94
r0813	-857.25	141421.36	-864.81	-278115.99	276344.80
r0817	0.00	0.00	-0.02	-17.84	17.79
r0818	0.00	0.00	-27.32	-45.13	-9.51
r0819	0.00	0.00	-0.06	-35.69	35.56
r0821	0.00	0.00	-0.06	-35.69	35.56
r0822	0.00	0.00	-0.01	-35.64	35.61
r0826	0.00	0.00	0.00	-17.81	17.81
r0829	0.00	0.00	0.07	-35.56	35.69
r0830	0.00	0.00	3.71	-31.92	39.34
r0834	0.00	0.00	-0.82	-24.57	33.62
r0835	0.00	0.00	0.11	-35.52	35.74
r0836	0.00	0.00	3.75	-31.87	39.38
r0838	0.00	0.00	-15.42	-27.03	-8.56
r0839	0.00	0.00	2.89	-14.92	20.71
r0840	0.00	0.00	0.00	-17.81	17.81
r0841	0.00	0.00	0.00	-17.81	17.81
r0842	0.00	0.00	0.00	-17.81	17.81
r0845	0.00	0.00	0.00	-35.63	35.63
r0853	0.00	0.00	25.58	18.20	49.32
r0859	0.00	0.00	-1.84	-47.50	16.98
r0860	0.00	0.00	1.19	-17.62	46.85
r0870	0.00	0.00	5.79	-12.03	23.60
r0871	0.00	0.00	5.87	-11.94	23.68
r0879	0.00	0.00	2.78	-51.79	16.30
r0881	0.00	0.00	-0.11	-54.69	13.40
r0885	0.00	0.00	-15.96	-39.71	18.48
r0886	0.00	0.00	0.00	-17.81	17.81
r0892	0.00	0.00	-13.02	-30.84	4.79
r0899	0.00	0.00	-0.00	-17.81	17.81
r0907	0.00	0.00	29.96	12.15	47.77
r0908	0.00	0.00	0.00	-17.81	17.81
r0909	0.00	0.00	2.47	-15.34	20.29
r0911	0.00	0.00	-14.85	-50.48	20.77
r0913	0.00	0.00	-14.97	-50.60	20.65
r0915	0.00	0.00	14.92	-20.70	50.55
r0917	0.00	0.00	-0.00	-35.63	35.62
r0921	0.00	0.00	0.00	-17.81	17.81
r0924	-857.25	141421.36	-859.14	-278110.32	276350.47
r0926	0.00	0.00	-45.24	-63.05	-27.43
r0927	0.00	0.00	-0.00	-17.81	17.81
r0931	0.00	0.00	2.31	-15.50	20.13
r0932	0.00	0.00	2.31	-15.50	20.13
r0934	0.00	0.00	0.01	-17.80	17.83
r0936	0.00	0.00	2.46	-15.35	20.27
r0937	0.00	0.00	2.46	-15.35	20.27
r0940	0.00	0.00	-2.89	-20.71	14.92
r0942	0.00	0.00	0.00	-17.81	17.81
r0944	0.00	0.00	8.44	-9.37	26.26
r0946	0.00	0.00	-2.90	-38.53	32.72
r0950	0.00	0.00	-30.35	-48.16	-12.53
r0954	0.00	0.00	-1.19	-19.00	16.62
r0960	0.00	0.00	0.00	-37.99	47.50
r0961	0.00	0.00	2.66	-51.91	16.17
r0962	0.00	0.00	11.57	-6.24	29.39
r0968	0.00	0.00	0.03	-17.78	17.84
r0970	0.00	0.00	0.00	-17.81	17.81
r0973	0.00	0.00	-0.33	-18.14	17.48
r0974	0.00	0.00	-0.12	-54.69	13.39
