Taxon,mean,SD,minimum,maximum,non_zero_count
Haemophilus_sptorum,5.010304003326842e-07,1.120338033937815e-06,0.0,2.5051520016634208e-06,1
Hallella_bergensis,2.3645689830816404e-07,5.287336983658098e-07,0.0,1.1822844915408202e-06,1
Hallella_multisaccharivorax,1.2936630093212352e-05,2.892718428819226e-05,0.0,6.468315046606176e-05,1
Holdemanella_biformis,1.5486278468128453e-06,1.3045075559602856e-06,0.0,3.5752364376478206e-06,4
Holdemania_filiformis,9.902337517096319e-05,8.014444890654034e-05,0.0,0.00020557609516474968,4
Holdemania_massiliensis,2.4507067957239797e-06,4.890344593792313e-06,0.0,1.1157529977892152e-05,2
Hoylesella_buccalis,2.7144396402294385e-05,3.8714455322635324e-05,0.0,8.317600460965769e-05,2
Hoylesella_timonensis,1.0863736703231336e-05,2.3170979125968644e-05,0.0,5.2283247514805154e-05,2
Hungatella_hathewayi,0.0009459095213469633,0.0015686095396708847,6.200251204116967e-05,0.003739991474877918,5
Intestinibacter_bartlettii,1.3764426740651844e-05,2.520226099482248e-05,0.0,5.8577032383933797e-05,4
Intestinimonas_butyriciproducens,0.0008857015398748771,0.0008158363618389877,0.00010526701589431526,0.0018051289571375515,5
Intestinimonas_massiliensis_,0.0013245238248512446,0.0008793201292529529,1.8325497997500034e-05,0.002223908790355621,5
Johnsonella_ignava,7.963089297489865e-07,1.0904853699777485e-06,0.0,2.0110704961768993e-06,2
Klebsiella_oxytoca,3.9409483051360674e-07,8.81222830609683e-07,0.0,1.9704741525680337e-06,1
Klebsiella_pneumoniae,5.7676655359083057e-05,0.00010445148711959479,0.0,0.00024315651042689534,4
Klebsiella_sp_4_1_44FAA,5.385962683685959e-06,1.2043378684999e-05,0.0,2.6929813418429793e-05,1
Lachnoclostridium_Clostridium_scindens,2.65989626517099e-05,4.734908927625523e-05,0.0,0.00011049715115105296,4
Lachnoclostridium_Clostridium_symbiosum,0.00020278994926793318,0.00010606978649786581,9.081176006029901e-05,0.00032132437483359786,5
Lachnoclostridium_Lachnoclostridium_sp,1.5142362112853633e-06,3.3859351024258066e-06,0.0,7.571181056426817e-06,1
Lachnospra_Lachnospra_sp,0.0013679986547545193,0.0014952170667626768,3.313651692698636e-05,0.003359412731379278,5
Lachnospra_eligens,2.663700768221639e-05,4.131715304611809e-05,0.0,9.4042038385091e-05,2
Lacrimispra_indolis,3.9848321349614824e-07,8.910355532699491e-07,0.0,1.9924160674807413e-06,1
Lactobacillus_acidophilus,2.473837601642628e-06,5.531669042567961e-06,0.0,1.236918800821314e-05,1
Lactobacillus_delbrueckii,8.938091094119552e-07,1.998617927553679e-06,0.0,4.469045547059776e-06,1
Lactococcus_cremoris,7.331395583191951e-06,9.043455488122942e-06,0.0,2.0445883377798474e-05,4
Lactococcus_garvieae,3.586348921465334e-07,8.019319979429542e-07,0.0,1.7931744607326671e-06,1
Lactococcus_lactis,3.1926381316208656e-05,6.306350271929079e-05,0.0,0.00014445016489235375,4
Lactonifactor_longoviformis,8.605115004017141e-06,6.149823539125467e-06,1.7222920011436018e-06,1.854653902029807e-05,5
Lancefieldella_parvula,7.969664269922965e-07,1.7820711065398982e-06,0.0,3.984832134961483e-06,1
Leuconostoc_lactis,3.9848321349614824e-07,8.910355532699491e-07,0.0,1.9924160674807413e-06,1
Leuconostoc_pseudomesenteroides,2.789382494473038e-07,6.237248872889644e-07,0.0,1.394691247236519e-06,1
Leyella_stercorea,1.21603822984392e-05,1.5711771729468747e-05,0.0,3.8254388495630234e-05,4
Limosilactobacillus_fermentum,6.57602400436648e-07,1.4704436695433823e-06,0.0,3.28801200218324e-06,1
Longicatena_caecimuris,1.2494708500683702e-05,1.7375911195881452e-05,0.0,4.223922063059172e-05,4
Marvinbryantia_formatexigens,1.3692296141407237e-06,2.130404155545704e-06,0.0,4.853732003222878e-06,2
Massilimicrobiota_timonensis,2.3908992809768895e-07,5.346213319619695e-07,0.0,1.1954496404884448e-06,1
Massilioclostridium_coli,7.981118805497857e-05,0.00010694992481269779,0.0,0.0002412167334025514,4
Mediterraneibacter_Blautia_torques,0.0024589172985089434,0.0049777973179311,0.00015212060457825218,0.011361557724230878,5
Mediterraneibacter_Ruminococcus_lactaris,8.153970182049182e-05,0.00011591491656321988,1.7572395340068526e-06,0.0002745111227281467,5
Mediterraneibacter_faecis,1.746875306297031e-05,2.0575272769614647e-05,0.0,4.791103203181293e-05,3
Mediterraneibacter_gnavus,5.35908932309866e-05,4.234663174036731e-05,7.82860000519819e-06,9.608447926178518e-05,5
Mediterraneibacter_massiliensis,1.907096311308575e-06,1.9428332293216557e-06,0.0,4.580771685736271e-06,3
Megaspaera_Megaspaera_sp,2.6453881597221897e-05,3.3014949150021226e-05,2.9748680019753122e-06,8.451485377842481e-05,5
Megaspaera_massiliensis,0.00011170101218474194,0.00021646596273179188,0.0,0.0004958762608821242,2
Megaspaera_micronuciformis,2.0110704961768993e-07,4.4968903369957773e-07,0.0,1.0055352480884496e-06,1
Merdibacter_massiliensis,4.081050312025237e-06,4.424617131757017e-06,0.0,1.1429756007589357e-05,4
Micrococcus_luteus,1.3031077847518317e-06,1.0743134015683814e-06,0.0,2.988624101221112e-06,4
Minimicrobia_Minimicrobia_vallesae,1.6562731893049725e-06,2.3918177767661924e-06,0.0,5.77800659569415e-06,3
Mobiluncus_curtisii,2.818296001871349e-07,6.301901440900211e-07,0.0,1.4091480009356743e-06,1
Monoglobus_pectinilyticus,0.0002433345671148021,0.0001503670471427883,0.0,0.00038314160977654657,4
Morganella_morganii,1.1993705305755612e-06,1.8502659701834082e-06,0.0,4.203678192145138e-06,2
Murdochiella_massiliensis,2.4579750508828767e-07,5.496199300772617e-07,0.0,1.2289875254414384e-06,1
Murdochiella_vaginalis,1.4031106099827761e-06,1.5188974725412072e-06,0.0,3.021393700604318e-06,3
Muribaculum_intestinale,6.698065286222946e-06,8.643315121103965e-06,0.0,2.0667504013723224e-05,3
Muricomes_intestini,2.505152001663421e-07,5.601690169689075e-07,0.0,1.2525760008317104e-06,1
Murimonas_intestini,1.0845787286590936e-06,1.831585893871356e-06,0.0,4.227444002807023e-06,2
Neglectibacter_timonensis,2.9605038799211408e-05,3.791152973117549e-05,5.698033072501214e-06,9.304583035135061e-05,5
Neisseria_flavescens,5.517327627190494e-07,1.2337119628535563e-06,0.0,2.758663813595247e-06,1
Neisseria_mucosa,5.517327627190494e-07,1.2337119628535563e-06,0.0,2.758663813595247e-06,1
Nocardioides_massiliensis,3.131440002079276e-07,7.002112712111344e-07,0.0,1.565720001039638e-06,1
Odoribacter_Odoribacter_sp,0.0015457465333864576,0.002429846664264339,5.027676240442248e-06,0.005581554371440548,5
Odoribacter_laneus,1.599148594860098e-06,9.587783599377813e-07,0.0,2.3485800015594572e-06,4
Odoribacter_spanchnicus,0.0022698581590297607,0.0031607347117005467,3.016605744265349e-06,0.006842355258942362,5
Oribacterium_sinus,5.180281775449927e-07,1.158346219250934e-06,0.0,2.590140887724964e-06,1
Oscillibacter_Oscillibacter_sp,0.0021370791389595436,0.001532979415929327,0.00010066472187667826,0.0036985219460645,5
Oxalobacter_formigenes,6.220962424975535e-05,9.081349538335018e-05,0.0,0.00020003857317506642,2
Oxalobacter_paraformigenes,2.789382494473038e-07,6.237248872889644e-07,0.0,1.394691247236519e-06,1
Pantoea_agglomerans,1.0020608006653683e-06,2.24067606787563e-06,0.0,5.0103040033268416e-06,1
Parabacteroides_chinchillae,1.0712289075463528e-05,3.98440111508576e-06,5.180281775449928e-06,1.597034401060431e-05,5
Parabacteroides_distasonis,0.005472358721459491,0.007062615413115408,0.00019362139832636478,0.013714198275683438,5
Parabacteroides_goldsteinii,0.00012170334428702125,0.00014500307692840746,1.039053089691398e-05,0.00031611886820990295,5
Parabacteroides_gordonii,0.00012170804631463901,0.00016903049117179966,2.2332040395771047e-06,0.0003886117042580382,5
Parabacteroides_johnsonii,0.000499493568554793,0.00028396591620048403,7.985172005302154e-05,0.0008810463850399839,5
Parabacteroides_merdae,0.004877230317323583,0.008094214081508334,0.0008571145022301044,0.019350576920848784,5
Parabacteroides_sp_D26,0.0012140473462854803,0.0012211220272932235,9.15613656226613e-05,0.0026174369878494497,5
Parabacteroides_sp_HGS0025,2.6688763377178086e-05,4.09852951608113e-05,0.0,9.597863606372981e-05,3
Paraprevotella_clara,2.3145984405138997e-05,2.6263919825460912e-05,0.0,5.263350794715763e-05,3
Paraprevotella_xylaniphila,0.0003180881960417489,0.0003918502319779223,2.3908992809768896e-06,0.0009602861619244694,5
Parascardovia_denticolens,3.7577280024951317e-07,8.402535254533616e-07,0.0,1.8788640012475658e-06,1
Parasutterella_excrementihominis,0.0005110506975274241,0.0011418699051491316,0.0,0.0025536893216956498,2
Peptacetobacter_hiranonis,2.6930384017881774e-06,6.0218169324157565e-06,0.0,1.3465192008940888e-05,1
Peptoniphilus_harei,3.9409483051360674e-07,8.81222830609683e-07,0.0,1.9704741525680337e-06,1
Peptoniphilus_lacrimalis,1.0759046764396003e-06,2.405795993828863e-06,0.0,5.379523382198002e-06,1
Peptostreptococcus_anaerobius,4.676591988761467e-06,1.0457177589901574e-05,0.0,2.3382959943807333e-05,1
Peptostreptococcus_stomatis,1.0360563550899855e-06,2.316692438501868e-06,0.0,5.180281775449928e-06,1
Phascolarctobacterium_faecium,0.0016791814752385634,0.0025674635656633017,0.0,0.0058135183638601765,2
Phocaeicola_barnesiae,4.636412339527008e-05,4.408399993776543e-05,1.5062053148630165e-06,0.00011461070407610151,5
Phocaeicola_coprocola,0.000718081719348357,0.0006773710702394222,0.00010075691166797879,0.001716811981139963,5
Phocaeicola_coprophilus,0.00023618514377886932,0.00026589712876497727,3.187865707969186e-05,0.000611241082126604,5
Phocaeicola_dorei,0.024489170866435758,0.022876548349859707,0.004879409811239928,0.06174410982590051,5
Phocaeicola_massiliensis,0.00254273874037357,0.00201694910435843,0.0008336419314797827,0.0060021534032857335,5
Phocaeicola_plebeius,0.0004219031817448152,0.0008586403124000304,3.2841235876133892e-06,0.0019563096697879146,5
Phocaeicola_salanitronis,3.8858942031417384e-05,2.939681802156448e-05,1.576379322054427e-05,8.878243550387003e-05,5
Phocaeicola_sartorii,0.0015850016652507065,0.0010875045352982018,0.00018052751611987027,0.003163637342763615,5
Phocaeicola_vulgatus,0.3308406815372184,0.06916868697019199,0.27359048371330863,0.4407505688853796,5
Porphyromonas_uenonis,3.9409483051360674e-07,8.81222830609683e-07,0.0,1.9704741525680337e-06,1
Prevotella_amnii,1.1927260646277881e-06,1.9616943749408227e-06,0.0,4.518615944589049e-06,2
Prevotella_bivia,1.870238073642372e-06,3.5580847228649898e-06,0.0,8.16890587667104e-06,2
Prevotella_corporis,3.131440002079276e-07,7.002112712111344e-07,0.0,1.565720001039638e-06,1
Prevotella_dentalis,8.768032005821973e-07,1.9605915593911762e-06,0.0,4.384016002910987e-06,1
Prevotella_disiens,6.69874368790235e-05,0.00013674011071283283,0.0,0.0003113661098114047,3
Prevotella_intermedia,8.066566241821933e-06,1.803739046171885e-05,0.0,4.0332831209109666e-05,1
Prevotella_melaninogenica,3.741757374728832e-05,8.366823845204821e-05,0.0,0.0001870878687364416,1
Prevotella_pallens,2.3645689830816404e-07,5.287336983658098e-07,0.0,1.1822844915408202e-06,1
Prevotella_scopos,6.024821259452066e-07,1.3471909888420718e-06,0.0,3.012410629726033e-06,1
Prevotellamassilia_timonensis,4.662572143902856e-06,7.0327286752588714e-06,0.0,1.7066348011332055e-05,4
Propionibacterium_sp_434_HC2,5.491599552778676e-05,6.394053038914074e-05,0.0,0.00015619314186973916,3
Pseudobutyrivibrio_ruminis,1.0421064348372743e-06,1.4958956566005678e-06,0.0,3.2400580216183376e-06,2
Pseudoflavonifractor_capillosus,0.0002008429218530239,0.00029018786869187453,1.0041368765753444e-06,0.0006552538204350885,5
Pseudomonas_fragi,2.818296001871349e-07,6.301901440900211e-07,0.0,1.4091480009356743e-06,1
Pyramidobacter_piscolens,7.739637020136878e-07,1.0600917783538453e-06,0.0,1.9704741525680337e-06,2
Raoultella_ornithinolytica,1.0538472915303092e-06,9.89635728974225e-07,0.0,2.0354360013515293e-06,3
Rikenella_microfusus,1.0774727250966849e-05,1.403352619758961e-05,0.0,3.209726002131258e-05,3
Robinsoniella_peoriensis,2.54884158358625e-06,4.7378199139510455e-06,0.0,1.0903290310876452e-05,2
Roseburia_Roseburia_sp,0.0001331776730456754,0.00013723515064040413,0.0,0.00036042874423932467,4
Roseburia_faecis,0.0002514085678972284,0.0002075715037450048,0.0,0.0005770655062640936,4
Roseburia_hominis,0.00011264686782467504,0.00011282626956177163,0.0,0.0002905976321929568,4
Roseburia_intestinalis,0.0003729406575256094,0.0004160769800196759,6.777923916883574e-06,0.0009123273172994314,5
Roseburia_inulinivorans,0.0002945638316893286,0.00024986145923262923,2.4266641183904153e-06,0.0005637700957615907,5
Rothia_mucilaginosa,3.96529333423602e-06,5.637151527027131e-06,0.0,1.2056044008005213e-05,2
Ruminiclostridium_Ruminiclostridium_sp,3.67427775193713e-05,5.464335942755192e-05,3.021393700604318e-06,0.00012917190008577013,5
Ruminococcus_Ruminococcus_sp,0.003798474590353333,0.006559689985044771,5.012316575571927e-05,0.01535495290725383,5
Ruminococcus_bromii,0.00013689139396815033,0.00018974940365474135,0.0,0.0003953443002625086,3
Ruminococcus_callidus,0.00010022725197733888,0.0001918309398424978,0.0,0.00044052319251999193,3
Ruminococcus_flavefaciens,9.563597123907558e-07,2.138485327847878e-06,0.0,4.781798561953779e-06,1
Ruminococcus_gauvreauii,1.4056335500957019e-06,2.5958091023932384e-06,0.0,5.977248202442224e-06,2
Ruminococcus_sp_5_1_39BFAA,7.481745007348e-06,7.412106531119323e-06,0.0,1.8318924012163767e-05,4
Ruminococcus_sp_SR1,3.011488466407557e-05,3.805758789116356e-05,0.0,9.675483609384414e-05,4
Ruthenibacterium_lactatiformans,0.0010190280822640902,0.001015874539663486,9.957690692705498e-05,0.002590738612545208,5
Salmonella_enterica,5.780057514199565e-06,1.2924601515608683e-05,0.0,2.8900287570997825e-05,1
Sanguibacteroides_justesenii,3.4017041993070868e-06,5.096665181689842e-06,0.0,1.1429756007589357e-05,2
Scardovia_wiggsiae,3.152758644108854e-07,7.049782644877464e-07,0.0,1.576379322054427e-06,1
Schaalia_dentiphila,2.8690791371722672e-06,6.415455983543633e-06,0.0,1.4345395685861337e-05,1
Schaalia_odontolytica,4.861495204653008e-06,1.0870633749893378e-05,0.0,2.4307476023265042e-05,1
Segatella_buccae,9.73849413573027e-07,1.6007479702135596e-06,0.0,3.686962576324315e-06,2
Segatella_copri,1.034043629791051e-05,1.3953664364088542e-05,0.0,2.9287325566780877e-05,3
Segatella_salivae,1.5344056010188452e-06,3.4310352289345587e-06,0.0,7.672028005094226e-06,1
Sellimonas_intestinalis,1.2444207465629008e-05,1.0040086464405641e-05,1.2551710957191805e-06,2.3239036844710834e-05,5
Shigella_flexneri,2.7893824944730376e-06,6.237248872889643e-06,0.0,1.3946912472365189e-05,1
Soleaferrea_Soleaferrea_massiliensis,2.101839096072569e-07,4.6998550965849755e-07,0.0,1.0509195480362845e-06,1
Solobacterium_moorei,1.3946912472365188e-06,3.1186244364448217e-06,0.0,6.973456236182594e-06,1
Sphingomonas_paucimobilis,1.565720001039638e-06,3.501056356055672e-06,0.0,7.82860000519819e-06,1
Staphylococcus_capitis,6.086671231034052e-07,8.974652289455747e-07,0.0,1.9924160674807413e-06,2
Staphylococcus_epidermidis,9.566880987863976e-07,1.5644376450260178e-06,0.0,3.6011560023911676e-06,2
Stomatobaculum_longum,2.1920080014554932e-07,4.901478898477941e-07,0.0,1.0960040007277466e-06,1
Streptococcus_Streptococcus_sp,8.077890919404783e-05,9.879025559047627e-05,2.8450544836301424e-06,0.00023047398415303473,5
Streptococcus_agalactiae,1.3428319708631907e-06,2.1719257521193704e-06,0.0,4.9918678531723515e-06,2
Streptococcus_anginosus,2.359725011846768e-06,3.4406596289225278e-06,0.0,7.571181056426817e-06,2
Streptococcus_australis,1.6880161849376424e-06,2.3544436573503076e-06,0.0,4.853732003222878e-06,2
Streptococcus_equi,6.256663765883686e-07,1.3990325492875752e-06,0.0,3.128331882941843e-06,1
Streptococcus_gordonii,2.505152001663421e-07,5.601690169689075e-07,0.0,1.2525760008317104e-06,1
Streptococcus_ilei,3.1878657079691857e-07,7.128284426159592e-07,0.0,1.593932853984593e-06,1
Streptococcus_infantis,3.4275504750302717e-06,2.6493656842558493e-06,0.0,7.1726978429306685e-06,4
Streptococcus_mitis,5.01675698298099e-06,7.944273840293452e-06,0.0,1.892795264106704e-05,3
Streptococcus_mutans,5.636592003742698e-07,1.2603802881800423e-06,0.0,2.8182960018713487e-06,1
Streptococcus_oralis,3.586348921465334e-07,8.019319979429542e-07,0.0,1.7931744607326671e-06,1
Streptococcus_parasanguinis,1.8797937016206068e-05,3.4047568368306095e-05,0.0,7.87557160522938e-05,3
Streptococcus_parauberis,2.3908992809768895e-07,5.346213319619695e-07,0.0,1.1954496404884448e-06,1
Streptococcus_salivarius,3.6134065570582604e-05,7.238634748498883e-05,0.0,0.0001651834601096818,3
Streptococcus_sanguinis,1.975558421159104e-06,3.036377547201112e-06,0.0,6.889168004574407e-06,2
Streptococcus_sp_2_1_36FAA,6.262880004158552e-07,1.4004225424222688e-06,0.0,3.131440002079276e-06,1
Streptococcus_thermophilus,1.8174983611230347e-05,2.294157800426467e-05,0.0,5.58630693382472e-05,3
Streptococcus_timonensis,3.9848321349614824e-07,8.910355532699491e-07,0.0,1.9924160674807413e-06,1
Streptococcus_vestibularis,7.578084805031849e-06,1.6945112763309457e-05,0.0,3.789042402515924e-05,1
Stutzerimonas_stutzeri,5.517327627190494e-07,1.2337119628535563e-06,0.0,2.758663813595247e-06,1
Subdoligranulum_sp_4_3_54A2FAA,0.0005844565382499503,0.00040887897894620746,0.000134025632088993,0.0009982004498078514,5
Subdoligranulum_variabile,2.2634229935838257e-05,3.522243393874845e-05,0.0,8.487692447467958e-05,4
Sutterella_wadsworthensis,1.6103717760374676e-06,1.446923555646389e-06,0.0,3.914300002599095e-06,4
Synergistes_sp_3_1_syn1,2.3001575863619264e-05,4.2390996360102786e-05,0.0,9.762838730655633e-05,2
Tannerella_sp_6_1_58FAA_CT1,6.986991966019028e-05,9.019415959464248e-05,3.5981571410616504e-06,0.00022833088133329294,5
Terrisprobacter_glycolicus,4.781798561953779e-07,1.069242663923939e-06,0.0,2.3908992809768896e-06,1
Terrisprobacter_othiniensis,9.962780991857062e-07,1.3804621983535184e-06,0.0,2.789382494473038e-06,2
Thomasclavelia_ramosa,2.4468856124632895e-06,3.466374716088633e-06,0.0,7.37392515264863e-06,2
Thomasclavelia_sp,2.3908992809768895e-07,5.346213319619695e-07,0.0,1.1954496404884448e-06,1
Thomasclavelia_sproformis,2.470595923676119e-06,5.524420430273684e-06,0.0,1.2352979618380595e-05,1
Trueperella_pyogenes,2.1920080014554932e-07,4.901478898477941e-07,0.0,1.0960040007277466e-06,1
Turicibacter_sanguinis,2.351050959627275e-06,5.2571097642927e-06,0.0,1.1755254798136374e-05,1
Turicibacter_sp_H121,3.1396936616267556e-06,4.371107802397252e-06,0.0,8.965872303663336e-06,2
Turicibacter_sp_HGF1,1.2751462831876743e-06,2.851313770463837e-06,0.0,6.375731415938372e-06,1
Turicimonas_muris,3.4445840022872036e-07,7.702323983322478e-07,0.0,1.7222920011436018e-06,1
Tyzzerella_Tyzzerella_nexilis,0.0001455748265102635,7.913297926867064e-05,3.4559044168801435e-05,0.00023674768785549163,5
Veillonella_atypica,1.7564165155969104e-05,1.7176870872858697e-05,0.0,4.556245203025347e-05,4
Veillonella_dispr,1.3374127276104624e-05,2.4276384634695418e-05,0.0,5.66790640376349e-05,4
Veillonella_montpellierensis,1.4811554676120353e-06,2.4705699633729267e-06,0.0,5.698033072501214e-06,2
Veillonella_parvula,2.475502682183079e-05,3.3187288920419096e-05,1.589883387910962e-06,8.188715605437307e-05,5
Veillonella_seminalis,1.593932853984593e-06,3.5641422130797965e-06,0.0,7.969664269922965e-06,1
Veillonella_sp_ACP1,3.175524108788588e-06,3.7096363528905566e-06,0.0,8.924604005925938e-06,3
Veillonella_sp_oral_taxon_158,5.338083153092904e-06,8.230674002684438e-06,0.0,1.972807201309944e-05,3
Victivallis_vadensis,3.536447509599065e-05,7.246546490630552e-05,0.0,0.0001648703161094739,3
Weissella_cibaria,5.949736003950625e-07,1.3304014153011553e-06,0.0,2.9748680019753122e-06,1
