Taxon,mean,SD,minimum,maximum,non_zero_count
Ruminococcus_bromii,0.00013689139396815033,0.00018974940365474135,0.0,0.0003953443002625086,3
Ruminococcus_callidus,0.00010022725197733888,0.0001918309398424978,0.0,0.00044052319251999193,3
Ruminococcus_flavefaciens,9.563597123907558e-07,2.138485327847878e-06,0.0,4.781798561953779e-06,1
Ruminococcus_gauvreauii,1.4056335500957019e-06,2.5958091023932384e-06,0.0,5.977248202442224e-06,2
Ruthenibacterium_lactatiformans,0.0010190280822640902,0.001015874539663486,9.957690692705498e-05,0.002590738612545208,5
Salmonella_enterica,5.780057514199565e-06,1.2924601515608683e-05,0.0,2.8900287570997825e-05,1
Scardovia_wiggsiae,3.152758644108854e-07,7.049782644877464e-07,0.0,1.576379322054427e-06,1
Schaalia_dentiphila,2.8690791371722672e-06,6.415455983543633e-06,0.0,1.4345395685861337e-05,1
Schaalia_odontolytica,4.861495204653008e-06,1.0870633749893378e-05,0.0,2.4307476023265042e-05,1
Segatella_buccae,9.73849413573027e-07,1.6007479702135596e-06,0.0,3.686962576324315e-06,2
Segatella_copri,1.034043629791051e-05,1.3953664364088542e-05,0.0,2.9287325566780877e-05,3
Segatella_salivae,1.5344056010188452e-06,3.4310352289345587e-06,0.0,7.672028005094226e-06,1
Sellimonas_intestinalis,1.2444207465629008e-05,1.0040086464405641e-05,1.2551710957191805e-06,2.3239036844710834e-05,5
Shigella_flexneri,2.7893824944730376e-06,6.237248872889643e-06,0.0,1.3946912472365189e-05,1
Solobacterium_moorei,1.3946912472365188e-06,3.1186244364448217e-06,0.0,6.973456236182594e-06,1
Staphylococcus_capitis,6.086671231034052e-07,8.974652289455747e-07,0.0,1.9924160674807413e-06,2
Staphylococcus_epidermidis,9.566880987863976e-07,1.5644376450260178e-06,0.0,3.6011560023911676e-06,2
Stomatobaculum_longum,2.1920080014554932e-07,4.901478898477941e-07,0.0,1.0960040007277466e-06,1
Streptococcus_agalactiae,1.3428319708631907e-06,2.1719257521193704e-06,0.0,4.9918678531723515e-06,2
Streptococcus_anginosus,2.359725011846768e-06,3.4406596289225278e-06,0.0,7.571181056426817e-06,2
Streptococcus_australis,1.6880161849376424e-06,2.3544436573503076e-06,0.0,4.853732003222878e-06,2
Streptococcus_equi,6.256663765883686e-07,1.3990325492875752e-06,0.0,3.128331882941843e-06,1
Streptococcus_gordonii,2.505152001663421e-07,5.601690169689075e-07,0.0,1.2525760008317104e-06,1
Streptococcus_infantis,3.4275504750302717e-06,2.6493656842558493e-06,0.0,7.1726978429306685e-06,4
Streptococcus_mitis,5.01675698298099e-06,7.944273840293452e-06,0.0,1.892795264106704e-05,3
Streptococcus_mutans,5.636592003742698e-07,1.2603802881800423e-06,0.0,2.8182960018713487e-06,1
Streptococcus_oralis,3.586348921465334e-07,8.019319979429542e-07,0.0,1.7931744607326671e-06,1
Streptococcus_parasanguinis,1.8797937016206068e-05,3.4047568368306095e-05,0.0,7.87557160522938e-05,3
Streptococcus_parauberis,2.3908992809768895e-07,5.346213319619695e-07,0.0,1.1954496404884448e-06,1
Streptococcus_salivarius,3.6134065570582604e-05,7.238634748498883e-05,0.0,0.0001651834601096818,3
Streptococcus_sanguinis,1.975558421159104e-06,3.036377547201112e-06,0.0,6.889168004574407e-06,2
Streptococcus_thermophilus,1.8174983611230347e-05,2.294157800426467e-05,0.0,5.58630693382472e-05,3
Streptococcus_timonensis,3.9848321349614824e-07,8.910355532699491e-07,0.0,1.9924160674807413e-06,1
Streptococcus_vestibularis,7.578084805031849e-06,1.6945112763309457e-05,0.0,3.789042402515924e-05,1
Stutzerimonas_stutzeri,5.517327627190494e-07,1.2337119628535563e-06,0.0,2.758663813595247e-06,1
Subdoligranulum_variabile,2.2634229935838257e-05,3.522243393874845e-05,0.0,8.487692447467958e-05,4
Sutterella_wadsworthensis,1.6103717760374676e-06,1.446923555646389e-06,0.0,3.914300002599095e-06,4
Trueperella_pyogenes,2.1920080014554932e-07,4.901478898477941e-07,0.0,1.0960040007277466e-06,1
Turicibacter_sanguinis,2.351050959627275e-06,5.2571097642927e-06,0.0,1.1755254798136374e-05,1
Turicimonas_muris,3.4445840022872036e-07,7.702323983322478e-07,0.0,1.7222920011436018e-06,1
Veillonella_atypica,1.7564165155969104e-05,1.7176870872858697e-05,0.0,4.556245203025347e-05,4
Veillonella_montpellierensis,1.4811554676120353e-06,2.4705699633729267e-06,0.0,5.698033072501214e-06,2
Veillonella_parvula,2.475502682183079e-05,3.3187288920419096e-05,1.589883387910962e-06,8.188715605437307e-05,5
Veillonella_seminalis,1.593932853984593e-06,3.5641422130797965e-06,0.0,7.969664269922965e-06,1
Victivallis_vadensis,3.536447509599065e-05,7.246546490630552e-05,0.0,0.0001648703161094739,3
Weissella_cibaria,5.949736003950625e-07,1.3304014153011553e-06,0.0,2.9748680019753122e-06,1
