Reaction ID	Standard reaction Gibbs energy (kJ/mol)	Uncertainty corresponding to 95% confidence interval (kJ/mol)	Standard transformed reaction Gibbs energy (kJ/mol)	Minimum transformed reaction Gibbs energy (kJ/mol)	Maximum transformed reaction Gibbs energy (kJ/mol)
GSNt	0.00	141421.36	-0.05	-277203.73	277203.62
GSNt4	0.00	200000.00	-3.06	-392057.64	392010.46
GSNtl	0.00	141421.36	3.45	-277200.23	277207.13
GT1Ate	0.00	141421.36	-8.68	-277212.35	277194.99
GT1Atg	0.00	141421.36	-0.00	-277203.68	277203.67
GTHDH	73.02	300000.02	72.37	-587951.41	588137.72
GTHO	-29.80	326598.66	-29.53	-640231.63	640120.26
GTHOm	-29.80	326598.66	-29.46	-640237.79	640134.64
GTHP	-329.18	282842.73	-329.09	-554694.90	554119.85
GTHPe	-329.18	282842.73	-329.07	-554694.88	554119.87
GTHPm	-329.18	282842.73	-328.84	-554694.65	554120.10
GTHRDt	-857.26	200000.02	-844.27	-392907.77	391161.51
GTHRDtr	0.00	141421.37	0.00	-277203.69	277203.69
GTHS	-896.55	200000.02	-898.39	-392950.02	391137.07
GTMLTe	713.24	141421.37	709.65	-276511.85	277931.15
GUACYC	-1740.64	191485.43	-1740.40	-377085.55	373576.27
GUAD	-34.54	100000.01	-33.86	-196070.44	195965.89
GULLACter	0.00	22.45	0.00	-61.82	61.82
GULN3D	49.21	163299.34	48.81	-320053.00	320136.65
GULNDer	-59.07	163299.35	-58.70	-320161.05	320043.64
GULNter	0.00	35.16	0.00	-86.72	86.72
GUR1PP	-8.51	48.93	-9.35	-140.87	91.30
H2CO3Dm	35.72	56.07	34.94	-92.77	162.65
H2ETer	469.97	173205.11	3166.51	-336351.14	342684.16
H2MTer_U	46.17	141598.03	471.56	-277080.17	278023.29
H2O2syn	-169.00	163299.35	-168.63	-320274.39	319926.38
H2O2t	0.00	45.48	0.00	-106.95	106.95
H2O2tly	0.00	45.48	0.00	-106.95	106.95
H2O2tm	0.00	45.48	-0.00	-106.96	106.95
H2O2tn	0.00	45.48	0.00	-106.95	106.95
H2O2tp	0.00	45.48	0.00	-106.95	106.95
H2Oter	0.00	9.06	0.00	-17.77	17.77
H2Otg	0.00	9.06	-0.00	-17.77	17.77
H2Otly	0.00	9.06	-0.00	-17.77	17.77
H2Otm	0.00	9.06	0.00	-17.77	17.77
H2Otn	0.00	9.06	0.00	-17.77	17.77
H2Otp	0.00	9.06	-0.00	-17.77	17.77
H3ETer	469.97	173205.11	3166.51	-336351.14	342684.16
H3MTer_U	46.17	141598.03	471.56	-277080.17	278023.29
H4ET3er	469.97	173205.11	3166.51	-336351.14	342684.16
H4ETer	469.97	173205.11	3166.51	-336351.14	342684.16
H5MTer_U	46.17	141598.03	471.56	-277080.17	278023.29
H6_ET2er	469.97	173205.11	3166.51	-336351.14	342684.16
H6ET3er	469.97	173205.11	3166.51	-336351.14	342684.16
H6_ETer	469.97	173205.11	3166.51	-336351.14	342684.16
H6MTer_U	46.17	141598.03	471.56	-277080.17	278023.29
H7ET2er	469.97	173205.11	3166.51	-336351.14	342684.16
H7_ETer	469.97	173205.11	3166.51	-336351.14	342684.16
H7MTer_U	46.17	141598.03	471.56	-277080.17	278023.29
H7_TAer	0.00	200000.00	0.00	-392035.63	392035.63
H8TAer	0.00	200000.00	0.00	-392035.63	392035.63
HACD1m	-49.21	326598.65	-48.54	-640201.74	640131.58
HACD1x	-49.21	326598.65	-49.05	-640218.03	640119.94
HACD9m	49.21	326598.65	48.57	-640131.55	640201.77
HAS1	-447.26	223606.83	-456.13	-438790.83	437837.01
HAS2	2422.79	244949.00	2411.05	-477742.44	482564.53
HAtly	0.00	141421.36	2.12	-277201.55	277205.79
HBZOPT10m	-908.20	129099.57	-905.11	-253975.89	252165.67
HCO3_CLt	0.00	141421.36	-0.06	-277221.56	277221.44
HCOUMARINte	0.00	141421.36	0.40	-277203.28	277204.09
HDCAter	0.00	49.21	0.00	-114.27	114.27
HDCAtr	0.00	49.21	2.89	-111.38	117.16
HDCEAtr	0.00	49.62	2.89	-112.17	117.95
HDD2COAtx	0.00	282842.73	-4.98	-554394.55	554384.58
HESTRATRIOLte	0.00	141421.36	-0.01	-277203.68	277203.66
HESTRATRIOLtr	0.00	141421.36	0.00	-277203.67	277203.67
HEX10	-1204.54	182574.20	-1205.52	-359096.61	356658.72
HEX4	-859.13	141421.37	-860.14	-278091.69	276344.56
HEXCCOAtx	0.00	282842.73	-4.99	-554394.57	554384.58
HEXCt	0.00	69.95	2.89	-152.02	157.80
HGNTOR	-620.12	57735.07	-620.87	-113787.55	112587.38
HIBDm	64.26	163299.34	63.58	-320049.88	320150.13
HISDC	-29.01	100000.01	-30.54	-196078.07	195975.42
HISt4	0.00	141421.36	-3.19	-277243.63	277196.18
HISTASE	-116.11	100000.02	-114.02	-196168.42	195903.56
HISTAtu	0.00	141421.36	-2.03	-277205.71	277201.65
HISTAVESSEC	-857.26	200000.01	-857.12	-392920.62	391148.64
HIStiDF	0.00	26.25	-0.19	-69.44	69.07
HIStN1	0.00	282842.72	-3.30	-554466.37	554377.63
HKt	-857.26	200000.01	-859.26	-392922.75	391146.50
HKYNH	2.76	28.17	2.82	-99.90	63.96
HMGCOASi	-0.30	400000.02	-1.11	-784034.01	784023.08
HMGCOASim	-0.30	400000.02	-1.09	-784022.85	784032.15
HMGCOAtm	0.00	282842.73	74.96	-554314.60	554464.52
HMGCOAtx	0.00	282842.73	-6.07	-554395.63	554383.49
HMGLm	6.33	282842.73	6.33	-554412.92	554384.01
HMGLx	6.33	282842.73	6.32	-554412.93	554384.00
HOMt4	0.00	141421.36	-2.98	-277243.41	277196.39
HOXG	-1366.63	500000.12	-1364.98	-981470.46	978749.83
HPACtr	0.00	81649.66	-2.91	-160054.06	160048.24
HPCLx	35.39	282842.73	35.39	-554383.86	554413.08
HPDCACRNCPT1	-5.83	316227.78	-5.68	-619845.01	619824.92
HPDCACRNCPT2	5.83	316227.78	5.84	-619833.81	619834.02
HPDCACRNt	0.00	141421.37	0.00	-277203.70	277203.70
HPDCAt	0.00	51.08	2.89	-115.05	120.83
HPYRDC	-29.29	52.14	-28.55	-178.25	79.59
HPYRDCm	-29.29	52.14	-28.55	-178.25	79.59
HPYRR2x	-81.12	163299.38	-79.27	-320184.99	320040.43
HPYRRy	-50.48	163299.35	-50.11	-320155.87	320044.90
HPYRtp	0.00	35.39	-1.19	-88.37	86.00
HRETNtn	0.00	89.12	0.00	-192.49	192.49
HS1ly	-509.72	141421.36	-493.43	-277726.81	276698.37
HS2ly	-509.72	141421.36	-496.40	-277729.77	276695.41
HS3ly	-509.72	141421.36	-500.84	-277734.21	276690.97
HS4ly	-509.72	141421.36	-505.28	-277738.65	276686.53
HSAT1ly	140.33	316227.78	122.51	-619716.80	619953.10
HSAT2ly	140.33	316227.78	125.47	-619713.84	619956.07
HSAT3ly	140.33	316227.78	129.91	-619709.40	619960.51
HSAT4ly	140.33	316227.78	134.35	-619704.96	619964.95
HSD11B1r	-68.28	390360.05	-67.91	-765209.24	765073.41
HSD11B2r	-67.01	390360.05	-66.64	-765207.96	765074.68
HSD17B1	-18.57	216024.71	-18.20	-423465.67	423418.52
HSD17B2r	-67.01	390360.05	-66.64	-765207.96	765074.68
HSD17B42x	-535.92	558910.56	-535.61	-1096041.87	1095012.20
HSD17B4x	-469.57	482059.11	-469.38	-945328.98	944431.78
HSD17B7r	-18.57	216024.71	-18.20	-423462.26	423425.85
HSD17B8r	-17.30	216024.70	-16.93	-423460.97	423427.12
HSD17B9r	-671.02	390360.05	-670.66	-765794.17	764515.21
HSD3A1r	-67.01	390360.05	-66.64	-765207.96	765074.68
HSD3A2r	-68.28	390360.05	-67.91	-765209.24	765073.41
HSD3B11	67.01	390360.05	66.64	-765074.17	765193.47
HSD3B11r	67.01	390360.05	66.64	-765074.68	765207.96
HSD3B12r	67.01	390360.05	66.64	-765074.68	765207.96
HSD3B13	67.01	390360.05	66.64	-765074.17	765193.47
HSD3B13r	67.01	390360.05	66.64	-765074.68	765207.96
HSD3B2r	-51.41	390360.05	-51.03	-765192.36	765090.29
HSD3B3r	-52.68	390360.05	-52.31	-765193.64	765089.01
HSD3B7P	68.28	390360.05	67.91	-765073.41	765209.24
HSPASEly	237.22	173205.08	237.22	-339292.24	339725.12
HSPGt	0.00	141421.36	-37.63	-277241.30	277166.05
HSPGtly	0.00	141421.36	13.79	-277189.88	277217.46
HTAXOLte	0.00	453557.38	-23.53	-889013.82	888966.76
Htg	0.00	45.48	-0.00	-89.14	89.14
Htr	0.00	45.48	0.00	-89.14	89.14
Htx	0.00	45.48	1.19	-87.95	90.33
HXANtx	0.00	18.82	0.02	-54.68	54.72
HYPOE	-333.46	115470.06	-334.12	-226691.07	225991.94
HYPTROX	-1552.10	244948.98	-1552.13	-481675.88	478613.18
ICDHxm	11.58	163299.36	11.65	-320131.55	320086.36
ICDHy	12.84	163299.37	13.26	-320111.48	320107.18
ICDHyp	12.84	163299.37	13.49	-320118.58	320104.00
ICDHyrm	12.84	163299.37	12.91	-320126.15	320113.06
IDHPOXOX2b	73.11	141421.37	70.21	-277151.29	277291.72
IDHPOXOX3	-284.22	83.06	-281.82	-468.38	-53.70
IDHPOXOX4	-284.22	119.40	-281.30	-539.08	18.04
IDHPOXOXb	14.30	141421.36	13.29	-277208.20	277234.79
IDOAASE1ly	-862.08	141421.36	-845.06	-278078.43	276346.74
IDOAASE2ly	-862.08	141421.36	-853.95	-278087.31	276337.85
IDOAASE3ly	-862.08	141421.36	-858.39	-278091.76	276333.41
IDOAASE4ly	-862.08	141421.36	-856.91	-278090.27	276334.89
IDOURtly	0.00	58.35	-0.01	-132.20	132.17
IDPtn	0.00	81649.68	0.00	-160051.18	160051.18
ILEt4	0.00	141421.36	-2.99	-277243.43	277196.38
ILEt5m	0.00	14.34	-0.10	-46.01	45.82
ILETAm	-16.99	62.78	-17.00	-175.67	141.67
ILEtec	0.00	14.34	0.01	-45.91	45.93
INOSTO	-292.93	59.97	-293.67	-417.14	-128.63
INSt	0.00	18.47	0.00	-54.01	54.01
INSt4	0.00	141421.36	-3.00	-277243.44	277196.37
INSTt2r	0.00	61.38	-2.89	-141.01	135.22
INSTt4	0.00	141421.36	-3.00	-277243.45	277196.38
IPDDIx	-7.85	141421.36	-7.85	-277211.54	277195.83
IPDPtx	0.00	141421.36	3.02	-277200.67	277206.70
It	0.00	141421.36	2.89	-277200.78	277206.57
ITCOAL1m	-1781.21	341565.05	-1781.38	-671299.88	667725.64
ITCOALm	-863.29	316227.79	-863.46	-620708.43	618967.84
ITPtn	0.00	163299.32	0.00	-320084.49	320084.49
KAS8	-1149.45	3128365.23	-1140.53	-6133391.42	6130557.78
KCC2t	0.00	141421.36	0.06	-277210.49	277215.35
KCCt	0.00	200000.00	-0.11	-392035.74	392035.52
KDNH	3.30	50.26	2.64	-131.49	105.90
KHK	-860.57	141421.37	-861.55	-278093.10	276343.15
KHK2	-860.57	141421.37	-861.56	-278093.11	276343.14
KHK3	-860.57	141421.37	-861.54	-278093.09	276343.16
KSII_CORE2t	0.00	141421.36	-10.76	-277214.43	277192.92
KSII_CORE2tly	0.00	141421.36	-4.01	-277207.68	277199.66
KSII_CORE4t	0.00	141421.36	-72.44	-277276.12	277131.23
KSII_CORE4tly	0.00	141421.36	103.45	-277100.22	277307.12
KSItly	0.00	141421.36	13.77	-277189.90	277217.44
Kt3g	0.00	141421.36	-1.38	-277205.06	277202.31
KYN	-12.16	46.41	-12.86	-151.33	84.06
KYN3OX	-473.65	163299.35	-473.30	-320567.18	319651.41
KYNAKGAT	0.00	65.88	0.04	-164.71	164.80
KYNATESYN	-113.30	45.54	-113.29	-220.36	-6.23
LACZe	-11.84	14.79	-11.84	-88.34	23.09
LALDO	6.72	216024.71	6.38	-423425.29	423465.64
LAPCOAl	-8.51	282842.72	-15.75	-554434.99	554361.93
LCADi_D	12.75	163299.35	11.63	-320090.19	320099.49
LCADim	26.20	163299.35	24.78	-320088.70	320111.35
LCAT1e	1216.13	304724.71	1216.13	-596079.92	598512.19
LCTStg	0.00	15.25	0.00	-47.71	47.71
LCYSTAT	782.77	122474.51	782.86	-239302.80	240868.52
LCYSTCBOXL	-37.64	100000.02	-36.81	-196084.35	195969.16
LDH_Lm	49.21	163299.34	48.53	-320064.93	320135.08
LEUKTRA4t	0.00	71.45	2.89	-154.96	160.75
LEUKTRA4tr	0.00	71.45	0.00	-157.85	157.85
LEUKTRB4t	0.00	64.31	2.89	-140.97	146.76
LEUKTRB4tr	0.00	64.31	0.00	-143.86	143.86
LEUKTRC4t	0.00	141421.40	2.93	-277218.64	277224.51
LEUKTRD4t	0.00	97.33	2.92	-205.67	211.50
LEUKTRD4tr	0.00	97.33	0.00	-208.58	208.58
LEUKTRE4t	0.00	94.56	2.92	-200.23	206.08
LEUKTRF4t	0.00	141421.39	5.77	-277197.97	277209.50
LEUt4	0.00	141421.36	-2.99	-277243.43	277196.38
LEUt5m	0.00	13.73	-0.11	-44.83	44.60
LEUTAm	-12.72	62.71	-12.72	-171.25	145.82
LEUtec	0.00	13.73	0.01	-44.70	44.73
LFORKYNHYD	158.39	100000.01	157.70	-195889.82	196163.65
LGNCCOAtx	0.00	282842.73	-4.99	-554394.56	554384.58
LGNCt	0.00	65.52	2.89	-143.34	149.12
LIMNENte	0.00	52.02	-0.00	-119.78	119.78
LINKDEG1ly	-2964.85	100000.01	-2964.12	-199071.01	193018.08
LINKDEG2ly	-3474.57	100000.02	-3472.36	-199608.96	192497.98
LINKDEG3ly	-3474.57	100000.02	-3472.36	-199608.96	192497.98
LINKDEG4ly	-3984.29	100000.04	-3979.13	-200145.46	191979.39
LIPOti	-857.26	244948.98	-862.16	-481062.41	479239.29
L_LACDcm	31.91	282842.72	67.75	-554357.43	554492.92
L_LACtcm	0.00	34.39	14.96	-70.27	100.18
L_LACtm	0.00	57.02	0.00	-129.57	129.57
LNELDCCPT1	-5.83	316227.79	-5.68	-619845.01	619824.93
LNELDCCPT2	5.83	316227.79	5.84	-619833.82	619834.02
LNELDCCRNt	0.00	141421.37	0.00	-277203.70	277203.71
LNELDCt	0.00	55.28	2.89	-123.28	129.05
LNLCCPT1	-5.83	316227.79	-5.68	-619845.01	619824.93
LNLCCPT2	5.83	316227.79	5.84	-619833.82	619834.02
LNLCCRNt	0.00	141421.37	0.00	-277203.70	277203.71
LNLCt	0.00	55.28	2.89	-123.28	129.05
LNLNCACPT1	-5.83	316227.79	-5.68	-619845.01	619824.93
LNLNCACPT2	5.83	316227.79	5.84	-619833.82	619834.02
LNLNCACRNt	0.00	141421.37	0.00	-277203.70	277203.71
LNLNCAt	0.00	58.86	2.89	-130.30	136.08
LNLNCGCPT1	-5.83	316227.79	-5.68	-619845.00	619824.94
LNLNCGCPT2	5.83	316227.79	5.84	-619833.82	619834.02
LNLNCGCRNt	0.00	141421.37	0.00	-277203.70	277203.71
LNLNCGt	0.00	58.86	2.89	-130.30	136.08
LNS14DM	-1635.20	636957.13	-1634.85	-1250146.38	1246927.58
LNSTLSr	-1331.42	320713.51	-1331.42	-629947.72	627284.87
LPASE	-858.30	187082.87	-816.29	-367546.23	365872.08
LPCHOLt	0.00	141421.36	-0.00	-277203.67	277203.67
LPCOXp	-116.27	69.38	-117.41	-289.01	54.20
LPS	707.20	141421.40	3402.25	-273831.20	280594.13
LPS2	-232.75	141421.40	-2930.76	-280164.21	274261.12
LPS2e	-232.75	141421.40	-3004.39	-280237.84	274187.49
LPS3	-260.40	141421.36	-261.88	-277495.25	276929.92
LPS3e	-260.40	141421.36	-261.88	-277495.25	276929.92
LPS4e	237.22	173205.08	232.11	-339297.36	339720.01
LRAT	-166.14	173205.09	-166.14	-339683.75	339351.46
LRAT1	-144.28	173205.09	-144.28	-339661.88	339373.32
LRAT2	-166.14	173205.09	-166.14	-339683.75	339351.46
LSTO1r	-486.85	390360.06	-486.49	-765615.96	764684.54
LSTO2r	-486.85	390360.06	-486.49	-765615.95	764684.54
LTA4H	-43.30	68.28	-43.30	-194.94	108.33
LTC4CP	39.28	141421.39	39.24	-277194.19	277231.11
LTC4Sr	-83.73	141421.39	-83.73	-277275.59	277149.69
LTD4DP	39.28	96.46	39.24	-197.33	234.24
LTDCL	-20.81	100000.02	-20.05	-196067.59	195985.92
LYSOXp	-133.23	100000.02	-133.28	-196198.63	195890.50
LYSt4	0.00	200000.00	-5.88	-392060.46	392007.63
LYStiDF	0.00	141421.36	-2.88	-277206.55	277200.79
LYStip	0.00	141421.36	1.20	-277202.48	277204.87
LYStm	0.00	141421.36	-0.14	-277203.83	277203.55
LYStn	0.00	141421.36	0.00	-277203.67	277203.67
M4BTAer	0.00	200000.00	0.00	-392035.63	392035.63
M4CET3er	469.97	173205.11	3166.51	-336351.14	342684.16
MACACI	0.00	75.31	-0.00	-165.42	165.42
MACOXO	12.75	163299.35	11.50	-320090.33	320099.37
MAGt	0.00	141421.36	-0.00	-277203.67	277203.67
MALSO3tm	0.00	82.75	3.66	-194.16	201.49
MALSO4tm	0.00	77.29	0.02	-187.09	187.13
MALTe	-15.73	16.83	-15.73	-96.22	23.19
MALTly	-15.73	16.83	-15.73	-96.22	23.19
MALtm	0.00	69.88	-0.91	-161.62	170.48
MALTSULtm	0.00	141421.37	1.32	-277220.20	277222.84
MALTt1r	0.00	15.25	0.00	-47.71	47.71
MANt1r	0.00	8.17	0.00	-33.82	33.82
MANtly	0.00	8.17	0.00	-33.82	33.82
MAOLNOR	-116.11	100000.02	-116.15	-196170.55	195901.43
MAOX	-100.93	100000.02	-101.02	-196155.41	195916.56
MCCCrm	-846.14	316227.79	-847.02	-620694.42	618998.19
MCD	-46.85	282842.73	-46.13	-554465.38	554331.56
MCDm	-46.85	282842.73	-46.11	-554465.36	554331.58
MCDp	-46.85	282842.73	-46.14	-554465.40	554331.54
MCITS	-9.51	282842.74	-10.16	-554414.79	554385.77
MCLACCYSR	28.54	163299.35	28.17	-320061.79	320145.72
MCLOR	49.21	163299.35	48.83	-320053.00	320136.68
MCPST	-64.36	73.73	-65.06	-245.21	115.09
MDHm	49.21	163299.35	48.54	-320064.95	320135.11
MDRPD	-41.79	80.45	-41.75	-217.24	133.73
ME1m	2.37	163299.34	2.43	-320140.73	320077.12
ME2	3.63	163299.35	4.03	-320120.68	320097.92
ME2m	3.63	163299.35	3.70	-320135.33	320103.82
MECOALm	-863.29	316227.79	-863.46	-620708.43	618967.84
MECOAS1m	-1781.21	341565.05	-1781.38	-671299.88	667725.64
MELATN23DOX	-404.45	46.40	-404.02	-500.89	-265.58
MELATNOX	-473.65	163299.35	-473.04	-320566.93	319651.67
MEOHt2	0.00	45.48	-0.00	-106.95	106.95
MEOHtly	0.00	45.48	-0.00	-106.95	106.95
MEPIVESSte	-857.26	200000.01	-856.28	-392919.78	391149.48
MERCPLACCYSt	0.00	57.17	-2.93	-132.80	126.94
MESCOALm	8.77	282842.73	8.77	-554410.48	554386.46
METAT	-2161.91	173205.09	-2162.72	-341682.50	337328.56
METLEUex	0.00	141421.36	-0.01	-277221.50	277221.47
METS	713.90	182574.20	669.71	-357211.36	358550.77
METt4	0.00	200000.00	-3.00	-392057.58	392010.51
METtec	0.00	141421.36	-0.00	-277203.67	277203.67
MEVK1x	-860.57	141421.38	-862.68	-278084.21	276358.84
MGACONm	-2.44	282842.73	-2.45	-554392.01	554387.12
MGCHrm	2.44	282842.73	2.45	-554387.12	554392.01
MGSA	-42.13	34.06	-43.02	-145.40	28.48
MGSA2	-57.18	34.18	-57.93	-160.55	13.81
MHISOR	-116.11	100000.02	-116.29	-196170.69	195901.29
MI1345PP	-8.51	167.05	-9.51	-372.55	322.65
MI134P4P	-8.51	124.08	-9.54	-288.36	238.41
MI134PP	-8.51	124.08	-9.39	-288.22	238.56
MI13PP	-8.51	83.93	-9.39	-209.52	159.86
MI145PK	-848.76	141421.47	-849.64	-278081.38	276355.24
MI145PP	-8.51	124.08	-9.54	-288.36	238.41
MI14P4P	-8.51	83.93	-9.39	-209.52	159.86
MI14PP	-8.51	83.93	-9.39	-209.52	159.86
MI14Ptn	0.00	100.44	0.00	-214.68	214.68
MI1P_Dtn	0.00	61.76	0.00	-138.87	138.87
MI1PS	-145.79	54.57	-145.75	-270.52	-20.98
MI34PP	-8.51	83.93	-9.54	-209.67	159.71
MINOHPtn	0.00	277.03	0.00	-560.80	560.80
MLTG1	-11.84	22.56	-11.84	-103.56	38.31
MLTG1e	-11.84	22.56	-11.84	-103.56	38.31
MLTG1ly	-11.84	22.56	-11.84	-103.56	38.31
MMCDm	-37.64	282842.73	-36.93	-554456.19	554340.76
MMEm	0.00	282842.73	0.00	-554389.56	554389.56
MMMm	9.21	282842.73	9.21	-554380.35	554398.77
MMSAD1m	-30.91	326598.65	-30.84	-640226.35	640126.27
MMSAD3m	-40.12	326598.65	-40.02	-640235.52	640117.10
MMTSADm	6.72	326598.65	6.09	-640159.73	640175.08
MOGAT	-2428.04	244949.01	280.06	-479852.85	480404.27
MTAP	1.11	75.15	1.94	-179.78	172.98
MTHFCm	451.27	152752.55	450.59	-298962.22	299863.41
MTHFD2m	-400.04	223606.82	-399.99	-438716.12	437889.23
MTHFDm	-398.77	223606.83	-398.73	-438710.72	437915.92
MTHGXLt	0.00	10.11	0.00	-37.64	37.64
N2M2NMASNtly	0.00	141421.36	-0.01	-277203.68	277203.67
N3Tg	288.74	191485.43	287.62	-375064.52	375623.69
N4Tg	288.74	191485.43	287.62	-375064.52	375623.69
NABTNO	180.57	191485.45	179.53	-375167.05	375512.15
NACASPAH	-125.70	100000.01	-125.60	-196173.12	195880.36
NACASPtm	0.00	141421.36	-30.03	-277233.72	277173.65
NACHEX10ly	-1374.26	141421.36	-1379.38	-278642.44	275800.54
NACHEX11ly	-687.13	141421.36	-689.69	-277923.05	276502.11
NACHEX12ly	-687.13	141421.36	-689.69	-277923.05	276502.11
NACHEX13ly	-687.13	141421.36	-689.69	-277923.05	276502.11
NACHEX14ly	-687.13	141421.36	-689.69	-277923.05	276502.11
NACHEX15ly	-687.13	141421.36	-689.69	-277923.05	276502.11
NACHEX16ly	-687.13	141421.36	-689.69	-277923.05	276502.11
NACHEX17ly	-687.13	141421.36	-689.69	-277923.05	276502.11
NACHEX18ly	-687.13	141421.36	-689.69	-277923.05	276502.11
NACHEX19ly	-687.13	141421.36	-689.69	-277923.05	276502.11
NACHEX1ly	-688.88	141421.36	-691.44	-277924.80	276500.36
NACHEX20ly	-687.13	141421.36	-689.69	-277923.05	276502.11
NACHEX21ly	-687.13	141421.36	-689.69	-277923.05	276502.11
NACHEX22ly	-3610.55	100000.00	-3614.95	-199662.46	192390.99
NACHEX23ly	-687.13	141421.36	-689.69	-277923.05	276502.11
NACHEX24ly	-687.13	141421.36	-689.69	-277923.05	276502.11
NACHEX25ly	-687.13	141421.36	-689.69	-277923.05	276502.11
NACHEX26ly	-1374.26	141421.36	-1379.38	-278642.44	275800.54
NACHEX27ly	-2122.16	141421.36	-2126.09	-279359.46	275065.71
NACHEX2ly	-688.88	141421.36	-691.44	-277924.80	276500.36
NACHEX3ly	-688.88	141421.36	-691.44	-277924.80	276500.36
NACHEX4ly	-688.88	141421.36	-691.44	-277924.80	276500.36
NACHEX5ly	-688.88	141421.36	-691.44	-277924.80	276500.36
NACHEX6ly	-688.88	141421.36	-691.44	-277924.80	276500.36
NACHEX7ly	-688.88	141421.36	-691.44	-277924.80	276500.36
NACHEX8ly	-688.88	141421.36	-691.44	-277924.80	276500.36
NACHEX9ly	-688.88	141421.36	-691.44	-277924.80	276500.36
NACHEXA10ly	-1196.86	141421.36	-1186.09	-278449.15	275993.85
NACHEXA11ly	-1196.86	141421.36	-1187.57	-278450.63	275992.37
NACHEXA12ly	-1196.86	141421.36	-1189.05	-278452.11	275990.88
NACHEXA13ly	-1196.86	141421.36	-1190.53	-278453.59	275989.40
NACHEXA14ly	-1196.86	141421.36	-1192.01	-278455.07	275987.92
NACHEXA15ly	-1196.86	141421.36	-1193.49	-278456.55	275986.44
NACHEXA16ly	-1196.86	141421.36	-1194.97	-278458.04	275984.96
NACHEXA17ly	-1196.86	141421.36	-1196.45	-278459.52	275983.48
NACHEXA18ly	-1196.86	141421.36	-1197.93	-278461.00	275982.00
NACHEXA19ly	-1196.86	141421.36	-1199.42	-278462.48	275980.52
NACHEXA1ly	-1198.60	141421.36	-1195.24	-278458.30	275984.69
NACHEXA20ly	-1196.86	141421.36	-1197.93	-278461.00	275982.00
NACHEXA21ly	-1196.86	141421.36	-1199.42	-278462.48	275980.52
NACHEXA22ly	-1883.99	141421.36	-1887.63	-279180.38	275280.44
NACHEXA2ly	-1198.60	141421.36	-1193.76	-278456.82	275986.17
NACHEXA3ly	-1198.60	141421.36	-1195.24	-278458.30	275984.69
NACHEXA4ly	-1198.60	141421.36	-1198.20	-278461.27	275981.73
NACHEXA5ly	-1198.60	141421.36	-1192.28	-278455.34	275987.65
NACHEXA6ly	-1198.60	141421.36	-1196.72	-278459.78	275983.21
NACHEXA7ly	-1708.33	141421.38	-1691.64	-278984.42	275476.46
NACHEXA8ly	-1708.33	141421.38	-1700.52	-278993.31	275467.57
NACHEXA9ly	-1883.99	141421.36	-1874.30	-279167.05	275293.76
NACUP	0.00	39.59	2.89	-92.51	98.30
NADHtpu	0.00	163299.33	-2.38	-320078.46	320088.26
NADHtru	0.00	163299.33	0.00	-320076.09	320090.64
NADNe	1475.76	152752.54	1472.30	-297970.18	300873.21
NADPHtru	0.00	163299.34	0.00	-320076.05	320096.39
NADPHtxu	0.00	163299.34	-4.80	-320080.85	320091.59
NADPN	1482.98	152752.54	1480.38	-297942.90	300893.18
NADPNe	1482.98	152752.54	1479.52	-297962.97	300880.44
NADPtru	0.00	163299.34	0.00	-320096.39	320065.31
NADPtxu	0.00	163299.34	3.82	-320092.58	320069.13
NADtn	0.00	163299.33	0.00	-320078.43	320077.85
NADtru	0.00	163299.33	0.00	-320078.43	320077.85
NAGA2ly	-504.21	191485.43	-505.69	-375852.77	374841.38
NAGAlby	-9.61	177951.32	2461.58	-346358.62	351281.79
NAGAly	-504.21	191485.43	-505.69	-375852.77	374841.38
NAGLCAly	-687.13	141421.36	-689.69	-277923.05	276502.11
NAHCO3_HCLt	0.00	200000.01	-0.17	-392072.58	392031.17
NAIt	0.00	316227.77	-3.11	-619900.87	619812.52
NaKt	-857.26	244948.98	-859.15	-481018.33	479283.36
NAt	0.00	141421.36	-3.00	-277225.63	277178.55
NAt3_1g	0.00	141421.36	-1.38	-277207.43	277214.18
NAt5	0.00	141421.36	0.17	-277188.26	277234.40
NAtx	0.00	141421.36	1.02	-277205.01	277216.57
NBAHH_ir	58.97	29.91	59.19	-46.94	123.75
NCAMUP	0.00	21.61	0.73	-59.43	60.89
NCCt	0.00	200000.00	-0.11	-392054.69	392013.40
NCKt	0.00	600000.00	3.04	-1176015.38	1176185.72
NCNt	0.00	583095.19	3.21	-1142870.83	1143046.25
NDP10ex	-248.19	57735.06	-247.33	-113455.55	112919.32
NDP3ex	-248.19	152752.54	-247.49	-299689.97	299153.42
NDP6	-857.26	141421.36	-857.75	-278079.24	276332.87
NDP7er	-248.19	57735.06	-247.94	-113456.17	112918.72
NDP7ex	-248.19	57735.06	-246.61	-113454.84	112920.05
NDP7g	-248.19	57735.06	-254.03	-113451.25	112917.70
NDP8	-248.19	57735.06	-247.98	-113444.33	112917.49
NDP8ex	-1775.18	129099.46	-1776.68	-254859.12	251264.21
NDPK10	917.92	191485.43	917.92	-374439.20	376248.18
NDPK10n	917.92	191485.43	917.92	-374429.16	376265.00
NDPK1m	917.92	238047.63	917.92	-465678.55	467512.20
NDPK1n	917.92	238047.63	917.92	-465691.06	467526.89
NDPK2n	917.92	191485.44	917.90	-374429.18	376264.98
